X,-0.8513333333333333 0.44366666666666665,-0.32600000000000007 -0.6069999999999998,0.8106666666666668 -4.585333333333335,0.9620000000000002 -5.342000000000001,0.05933333333333335 0.5253333333333332,-3.533333333333332 29.266666666666655,0.8666666666666667 -12.533333333333335,1.3333333333333333 -17.666666666666664,-0.9999999999999993 11.499999999999993,2.7333333333333325 -40.76666666666665
12.889,-10.529168666666665,-4.808814,5.863349333333332,7.057218,1.2900806666666667,-16.274466666666658,-1.362866666666669,-0.48133333333333184,-1.3889999999999976,-5.536733333333331
12.89,-10.530019999999999,-4.809140000000001,5.86416,7.058180000000001,1.29014,-16.277999999999995,-1.362,-0.4799999999999969,-1.3899999999999988,-5.533999999999992
12.891,-10.530871333333332,-4.8094660000000005,5.864970666666666,7.0591420000000005,1.2901993333333333,-16.281533333333325,-1.3611333333333349,-0.47866666666666546,-1.3909999999999982,-5.53126666666666
12.892,-10.531722666666665,-4.809792,5.865781333333333,7.060104,1.2902586666666667,-16.285066666666655,-1.3602666666666678,-0.47733333333333405,-1.3919999999999977,-5.528533333333328
12.893,-10.532573999999999,-4.810118000000001,5.866592000000001,7.061066000000001,1.290318,-16.2886,-1.3594000000000008,-0.4759999999999991,-1.392999999999999,-5.525799999999997
12.894,-10.533425333333332,-4.810444,5.867402666666667,7.062028000000001,1.2903773333333333,-16.29213333333333,-1.3585333333333338,-0.4746666666666641,-1.3939999999999984,-5.523066666666665
12.895,-10.534276666666665,-4.81077,5.868213333333333,7.06299,1.2904366666666667,-16.29566666666666,-1.3576666666666686,-0.4733333333333327,-1.3949999999999978,-5.520333333333333
12.896,-10.535128,-4.811096000000001,5.869024000000001,7.063952000000001,1.290496,-16.299199999999995,-1.3567999999999998,-0.47199999999999775,-1.395999999999999,-5.5175999999999945
12.897,-10.535979333333332,-4.811422,5.869834666666668,7.064914000000001,1.2905553333333333,-16.302733333333325,-1.3559333333333345,-0.47066666666666634,-1.3969999999999985,-5.514866666666663
12.898,-10.536830666666665,-4.811748,5.870645333333332,7.065876,1.2906146666666667,-16.306266666666655,-1.3550666666666675,-0.4693333333333314,-1.397999999999998,-5.512133333333331
12.899,-10.537681999999998,-4.812074000000001,5.8714559999999985,7.066838,1.290674,-16.309799999999992,-1.3542000000000023,-0.46799999999999997,-1.3989999999999974,-5.509399999999999
12.9,-10.538533333333332,-4.8124,5.8722666666666665,7.067800000000001,1.2907333333333333,-16.31333333333333,-1.3533333333333335,-0.466666666666665,-1.3999999999999986,-5.506666666666661
12.901,-10.539384666666665,-4.812726000000001,5.873077333333333,7.068762,1.2907926666666667,-16.31686666666666,-1.3524666666666683,-0.4653333333333336,-1.400999999999998,-5.503933333333329
12.902,-10.540235999999998,-4.813052000000001,5.873887999999999,7.069724,1.290852,-16.32039999999999,-1.3516000000000012,-0.46399999999999864,-1.4019999999999975,-5.501199999999997
12.903,-10.541087333333332,-4.813378,5.874698666666667,7.070686000000001,1.2909113333333333,-16.323933333333326,-1.3507333333333342,-0.4626666666666637,-1.4029999999999987,-5.498466666666658
12.904,-10.541938666666665,-4.813704000000001,5.8755093333333335,7.071648000000001,1.2909706666666667,-16.327466666666663,-1.3498666666666672,-0.46133333333333226,-1.4039999999999981,-5.495733333333327
12.905,-10.542789999999998,-4.814030000000001,5.87632,7.07261,1.2910300000000001,-16.330999999999992,-1.349000000000002,-0.46000000000000085,-1.4049999999999976,-5.492999999999995
12.906,-10.543641333333333,-4.814356,5.877130666666668,7.073572000000001,1.2910893333333333,-16.33453333333333,-1.348133333333335,-0.4586666666666659,-1.4059999999999988,-5.490266666666663
12.907,-10.544492666666665,-4.814682000000001,5.877941333333334,7.074534000000001,1.2911486666666667,-16.33806666666666,-1.347266666666668,-0.4573333333333309,-1.4069999999999983,-5.487533333333332
12.908,-10.545343999999998,-4.815008000000001,5.878751999999999,7.075496,1.2912080000000001,-16.34159999999999,-1.346400000000001,-0.4559999999999995,-1.4079999999999977,-5.4848
12.909,-10.546195333333333,-4.815334,5.879562666666667,7.0764580000000015,1.2912673333333333,-16.345133333333326,-1.345533333333334,-0.45466666666666455,-1.408999999999999,-5.482066666666661
12.91,-10.547046666666665,-4.815660000000001,5.880373333333333,7.077420000000001,1.2913266666666667,-16.348666666666663,-1.3446666666666687,-0.45333333333333314,-1.4099999999999984,-5.479333333333329
12.911,-10.547897999999998,-4.8159860000000005,5.881183999999999,7.078382,1.2913860000000001,-16.352199999999993,-1.3438000000000017,-0.4519999999999982,-1.4109999999999978,-5.476599999999998
12.912,-10.548749333333333,-4.816312000000002,5.881994666666667,7.079344000000002,1.2914453333333333,-16.35573333333333,-1.3429333333333346,-0.4506666666666632,-1.411999999999999,-5.473866666666659
12.913,-10.549600666666665,-4.816638000000001,5.882805333333334,7.080306000000001,1.2915046666666667,-16.35926666666666,-1.3420666666666676,-0.4493333333333318,-1.4129999999999985,-5.471133333333327
12.914,-10.550451999999998,-4.8169640000000005,5.883616,7.081268000000001,1.2915640000000002,-16.36279999999999,-1.3412000000000024,-0.4480000000000004,-1.413999999999998,-5.4683999999999955
12.915,-10.551303333333331,-4.81729,5.884426666666666,7.08223,1.2916233333333333,-16.366333333333326,-1.3403333333333354,-0.44666666666666544,-1.4149999999999974,-5.465666666666664
12.916,-10.552154666666667,-4.817616000000001,5.885237333333334,7.083192000000001,1.2916826666666668,-16.369866666666663,-1.3394666666666684,-0.44533333333333047,-1.4159999999999986,-5.462933333333325
12.917,-10.553005999999998,-4.817942,5.886048000000001,7.084154000000001,1.2917420000000002,-16.373399999999993,-1.3386000000000013,-0.44399999999999906,-1.416999999999998,-5.460199999999993
12.918,-10.553857333333331,-4.818268,5.886858666666665,7.085116,1.2918013333333334,-16.376933333333323,-1.337733333333336,-0.44266666666666765,-1.4179999999999975,-5.457466666666662
12.919,-10.554708666666667,-4.818594000000001,5.887669333333333,7.086078000000001,1.2918606666666668,-16.38046666666666,-1.3368666666666673,-0.4413333333333327,-1.4189999999999987,-5.45473333333333
12.92,-10.555559999999998,-4.81892,5.8884799999999995,7.087040000000001,1.2919200000000002,-16.38399999999999,-1.336000000000002,-0.4399999999999977,-1.4199999999999982,-5.451999999999998
12.921,-10.556411333333331,-4.819246,5.889290666666666,7.088002,1.2919793333333334,-16.387533333333327,-1.335133333333335,-0.4386666666666663,-1.4209999999999976,-5.4492666666666665
12.922,-10.557262666666666,-4.819572000000001,5.890101333333334,7.088964000000002,1.2920386666666668,-16.391066666666664,-1.334266666666668,-0.43733333333333135,-1.4219999999999988,-5.446533333333328
12.923,-10.558113999999998,-4.819898,5.890912,7.089926000000001,1.2920980000000002,-16.394599999999993,-1.333400000000001,-0.43599999999999994,-1.4229999999999983,-5.443799999999996
12.924,-10.558965333333331,-4.820224,5.891722666666666,7.0908880000000005,1.2921573333333334,-16.398133333333323,-1.3325333333333358,-0.434666666666665,-1.4239999999999977,-5.441066666666664
12.925,-10.559816666666666,-4.820550000000001,5.8925333333333345,7.091850000000002,1.2922166666666668,-16.40166666666666,-1.331666666666667,-0.43333333333333,-1.424999999999999,-5.4383333333333255
12.926,-10.560668,-4.820876,5.893344000000001,7.092812000000001,1.2922760000000002,-16.40519999999999,-1.3308000000000018,-0.4319999999999986,-1.4259999999999984,-5.435599999999994
12.927,-10.561519333333331,-4.821202000000001,5.894154666666667,7.093774000000001,1.2923353333333334,-16.408733333333327,-1.3299333333333347,-0.4306666666666672,-1.4269999999999978,-5.432866666666662
12.928,-10.562370666666666,-4.821528000000001,5.894965333333333,7.094736000000002,1.2923946666666668,-16.412266666666664,-1.3290666666666677,-0.42933333333333223,-1.427999999999999,-5.430133333333323
12.929,-10.563222,-4.821854,5.895776,7.095698000000001,1.2924540000000002,-16.415799999999994,-1.3282000000000007,-0.42799999999999727,-1.4289999999999985,-5.427399999999992
12.93,-10.564073333333331,-4.822180000000001,5.896586666666666,7.096660000000001,1.2925133333333334,-16.419333333333324,-1.3273333333333355,-0.42666666666666586,-1.429999999999998,-5.42466666666666
12.931,-10.564924666666665,-4.822506000000001,5.897397333333332,7.097622,1.2925726666666666,-16.422866666666653,-1.3264666666666685,-0.42533333333333445,-1.4309999999999974,-5.421933333333328
12.932,-10.565776,-4.822832,5.898208,7.098584000000002,1.2926320000000002,-16.426399999999997,-1.3256000000000014,-0.4239999999999995,-1.4319999999999986,-5.4191999999999965
12.933,-10.566627333333331,-4.823158000000001,5.899018666666667,7.099546000000001,1.2926913333333334,-16.429933333333327,-1.3247333333333344,-0.4226666666666645,-1.432999999999998,-5.416466666666665
12.934,-10.567478666666664,-4.8234840000000005,5.899829333333333,7.1005080000000005,1.2927506666666666,-16.433466666666657,-1.3238666666666692,-0.4213333333333331,-1.4339999999999975,-5.413733333333333
12.935,-10.56833,-4.82381,5.900640000000001,7.101470000000002,1.2928100000000002,-16.436999999999994,-1.3230000000000004,-0.41999999999999815,-1.4349999999999987,-5.410999999999994
12.936,-10.569181333333333,-4.824136000000001,5.901450666666667,7.102432000000001,1.2928693333333334,-16.440533333333324,-1.3221333333333352,-0.41866666666666674,-1.4359999999999982,-5.408266666666663
12.937,-10.570032666666664,-4.8244620000000005,5.902261333333334,7.103394000000001,1.2929286666666666,-16.44406666666666,-1.3212666666666681,-0.4173333333333318,-1.4369999999999976,-5.405533333333331
12.938,-10.570884,-4.824788000000002,5.903072,7.104356000000002,1.2929880000000002,-16.447599999999998,-1.3204000000000011,-0.4159999999999968,-1.4379999999999988,-5.402799999999992
12.939,-10.571735333333333,-4.825114000000001,5.903882666666666,7.105318000000001,1.2930473333333334,-16.451133333333328,-1.3195333333333341,-0.4146666666666654,-1.4389999999999983,-5.40006666666666
12.94,-10.572586666666664,-4.82544,5.9046933333333325,7.106280000000001,1.2931066666666666,-16.454666666666657,-1.3186666666666689,-0.413333333333334,-1.4399999999999977,-5.397333333333329
12.941,-10.573438,-4.8257660000000016,5.9055040000000005,7.107242000000002,1.2931660000000003,-16.458199999999994,-1.3178,-0.41199999999999903,-1.440999999999999,-5.394599999999997
12.942,-10.574289333333333,-4.826092000000001,5.906314666666667,7.1082040000000015,1.2932253333333334,-16.461733333333324,-1.3169333333333348,-0.41066666666666407,-1.4419999999999984,-5.391866666666665
12.943,-10.575140666666664,-4.826418,5.907125333333333,7.109166000000001,1.2932846666666666,-16.46526666666666,-1.3160666666666678,-0.40933333333333266,-1.4429999999999978,-5.3891333333333264
12.944,-10.575992,-4.8267440000000015,5.907936000000001,7.110128000000002,1.2933440000000003,-16.468799999999998,-1.3152000000000008,-0.4079999999999977,-1.443999999999999,-5.386399999999995
12.945,-10.576843333333333,-4.827070000000001,5.9087466666666675,7.111090000000002,1.2934033333333335,-16.472333333333328,-1.3143333333333338,-0.4066666666666663,-1.4449999999999985,-5.383666666666663
12.946,-10.577694666666666,-4.827396,5.909557333333334,7.112052000000001,1.2934626666666666,-16.475866666666658,-1.3134666666666686,-0.4053333333333313,-1.445999999999998,-5.380933333333331
12.947,-10.578545999999998,-4.827722,5.910368,7.113014000000001,1.293522,-16.479399999999988,-1.3126000000000015,-0.4039999999999999,-1.4469999999999974,-5.3782
12.948,-10.579397333333333,-4.828048000000001,5.911178666666666,7.113976000000002,1.2935813333333335,-16.482933333333325,-1.3117333333333345,-0.40266666666666495,-1.4479999999999986,-5.375466666666661
12.949,-10.580248666666666,-4.828374,5.911989333333333,7.114938000000001,1.2936406666666667,-16.48646666666666,-1.3108666666666675,-0.40133333333333354,-1.448999999999998,-5.372733333333329
12.95,-10.581099999999998,-4.8286999999999995,5.912799999999999,7.115900000000001,1.2937,-16.48999999999999,-1.3100000000000023,-0.3999999999999986,-1.4499999999999975,-5.369999999999997
12.951,-10.581951333333333,-4.829026000000001,5.913610666666667,7.116862000000002,1.2937593333333335,-16.49353333333333,-1.3091333333333335,-0.3986666666666636,-1.4509999999999987,-5.367266666666659
12.952,-10.582802666666666,-4.829352,5.914421333333333,7.1178240000000015,1.2938186666666667,-16.497066666666658,-1.3082666666666682,-0.3973333333333322,-1.4519999999999982,-5.364533333333327
12.953,-10.583653999999997,-4.829678000000001,5.915232,7.118786000000001,1.293878,-16.500599999999988,-1.3074000000000012,-0.3960000000000008,-1.4529999999999976,-5.361799999999995
12.954,-10.584505333333333,-4.830004000000001,5.916042666666668,7.119748000000002,1.2939373333333335,-16.504133333333325,-1.3065333333333342,-0.39466666666666583,-1.4539999999999988,-5.3590666666666635
12.955,-10.585356666666666,-4.83033,5.916853333333334,7.120710000000002,1.2939966666666667,-16.507666666666662,-1.3056666666666672,-0.39333333333333087,-1.4549999999999983,-5.356333333333332
12.956,-10.586208,-4.830656000000001,5.917664,7.121672000000001,1.294056,-16.51119999999999,-1.304800000000002,-0.39199999999999946,-1.4559999999999977,-5.3536
12.957,-10.587059333333332,-4.8309820000000006,5.9184746666666666,7.122634000000002,1.2941153333333335,-16.51473333333333,-1.3039333333333332,-0.3906666666666645,-1.456999999999999,-5.350866666666661
12.958,-10.587910666666666,-4.831308,5.919285333333333,7.123596000000002,1.2941746666666667,-16.51826666666666,-1.303066666666668,-0.3893333333333331,-1.4579999999999984,-5.34813333333333
12.959,-10.588762,-4.831634000000001,5.920095999999999,7.124558000000001,1.294234,-16.52179999999999,-1.302200000000001,-0.3879999999999981,-1.4589999999999979,-5.345399999999998
12.96,-10.589613333333332,-4.8319600000000005,5.920906666666667,7.1255200000000025,1.2942933333333335,-16.525333333333332,-1.301333333333334,-0.38666666666666316,-1.459999999999999,-5.342666666666659
12.961,-10.590464666666666,-4.832286,5.9217173333333335,7.126482000000002,1.2943526666666667,-16.528866666666662,-1.3004666666666669,-0.38533333333333175,-1.4609999999999985,-5.339933333333327
12.962,-10.591315999999999,-4.832612000000001,5.922528,7.1274440000000014,1.2944120000000001,-16.532399999999992,-1.2996000000000016,-0.38400000000000034,-1.461999999999998,-5.337199999999996
12.963,-10.59216733333333,-4.832938,5.923338666666666,7.128406000000001,1.2944713333333335,-16.535933333333322,-1.2987333333333346,-0.3826666666666654,-1.4629999999999974,-5.334466666666664
12.964,-10.593018666666666,-4.833264000000002,5.924149333333334,7.129368000000002,1.2945306666666667,-16.53946666666666,-1.2978666666666676,-0.3813333333333304,-1.4639999999999986,-5.331733333333325
12.965,-10.593869999999999,-4.833590000000001,5.9249600000000004,7.130330000000002,1.29459,-16.542999999999996,-1.2970000000000006,-0.379999999999999,-1.464999999999998,-5.3289999999999935
12.966,-10.594721333333332,-4.833916,5.925770666666667,7.131292000000001,1.2946493333333333,-16.546533333333326,-1.2961333333333354,-0.3786666666666676,-1.4659999999999975,-5.326266666666662
12.967,-10.595572666666666,-4.8342420000000015,5.926581333333333,7.132254000000002,1.2947086666666667,-16.550066666666662,-1.2952666666666683,-0.37733333333333263,-1.4669999999999987,-5.32353333333333
12.968,-10.596423999999999,-4.834568000000001,5.927391999999999,7.133216000000002,1.294768,-16.553599999999992,-1.2944000000000013,-0.37599999999999767,-1.4679999999999982,-5.320799999999998
12.969,-10.597275333333332,-4.834894,5.928202666666666,7.134178000000001,1.2948273333333333,-16.557133333333322,-1.2935333333333343,-0.37466666666666626,-1.4689999999999976,-5.318066666666667
12.97,-10.598126666666666,-4.835220000000001,5.929013333333334,7.1351400000000025,1.2948866666666667,-16.56066666666666,-1.2926666666666673,-0.3733333333333313,-1.4699999999999989,-5.315333333333328
12.971,-10.598977999999999,-4.835546000000001,5.929824,7.136102000000002,1.294946,-16.564199999999996,-1.291800000000002,-0.3719999999999999,-1.4709999999999983,-5.312599999999996
12.972,-10.599829333333332,-4.835872,5.930634666666666,7.137064000000001,1.2950053333333333,-16.567733333333326,-1.290933333333335,-0.3706666666666649,-1.4719999999999978,-5.3098666666666645
12.973,-10.600680666666666,-4.836198000000001,5.931445333333334,7.138026000000001,1.2950646666666668,-16.571266666666663,-1.290066666666668,-0.36933333333332996,-1.472999999999999,-5.307133333333326
12.974,-10.601531999999999,-4.836524000000001,5.932256000000001,7.138988,1.295124,-16.574799999999993,-1.289200000000001,-0.36799999999999855,-1.4739999999999984,-5.304399999999994
12.975,-10.602383333333332,-4.83685,5.933066666666667,7.139950000000002,1.2951833333333334,-16.578333333333322,-1.2883333333333358,-0.36666666666666714,-1.4749999999999979,-5.301666666666662
12.976,-10.603234666666665,-4.837176000000001,5.933877333333333,7.140912000000001,1.2952426666666668,-16.58186666666666,-1.287466666666667,-0.3653333333333322,-1.475999999999999,-5.2989333333333235
12.977,-10.604085999999999,-4.837502000000001,5.9346879999999995,7.1418740000000005,1.295302,-16.585399999999996,-1.2866000000000017,-0.3639999999999972,-1.4769999999999985,-5.296199999999992
12.978,-10.604937333333332,-4.837828,5.935498666666666,7.142836,1.2953613333333334,-16.588933333333326,-1.2857333333333347,-0.3626666666666658,-1.477999999999998,-5.29346666666666
12.979,-10.605788666666665,-4.838154000000001,5.936309333333332,7.143797999999999,1.2954206666666668,-16.592466666666656,-1.2848666666666695,-0.3613333333333344,-1.4789999999999974,-5.290733333333328
12.98,-10.606639999999999,-4.838480000000001,5.93712,7.144760000000001,1.29548,-16.595999999999993,-1.2840000000000007,-0.35999999999999943,-1.4799999999999986,-5.287999999999997
12.981,-10.607491333333332,-4.838806,5.9379306666666665,7.145722,1.2955393333333334,-16.599533333333323,-1.2831333333333355,-0.35866666666666447,-1.480999999999998,-5.285266666666665
12.982,-10.608342666666665,-4.839132000000001,5.938741333333333,7.146684,1.2955986666666668,-16.60306666666666,-1.2822666666666684,-0.35733333333333306,-1.4819999999999975,-5.282533333333333
12.983,-10.609193999999999,-4.8394580000000005,5.939552000000001,7.147646000000001,1.295658,-16.606599999999997,-1.2814000000000014,-0.3559999999999981,-1.4829999999999988,-5.2797999999999945
12.984,-10.610045333333332,-4.839784,5.940362666666667,7.148608,1.2957173333333334,-16.610133333333327,-1.2805333333333344,-0.3546666666666667,-1.4839999999999982,-5.277066666666663
12.985,-10.610896666666665,-4.840110000000001,5.941173333333333,7.14957,1.2957766666666668,-16.613666666666656,-1.2796666666666692,-0.3533333333333317,-1.4849999999999977,-5.274333333333331
12.986,-10.611747999999999,-4.840436,5.941984,7.150532000000001,1.295836,-16.617199999999993,-1.2788000000000004,-0.35199999999999676,-1.4859999999999989,-5.271599999999992
12.987,-10.612599333333332,-4.840762,5.942794666666666,7.1514940000000005,1.2958953333333334,-16.620733333333323,-1.2779333333333351,-0.35066666666666535,-1.4869999999999983,-5.268866666666661
12.988,-10.613450666666665,-4.841088000000001,5.943605333333332,7.152456,1.2959546666666668,-16.62426666666666,-1.2770666666666681,-0.34933333333333394,-1.4879999999999978,-5.266133333333329
12.989,-10.614302,-4.841414,5.944416,7.153418000000001,1.296014,-16.627799999999997,-1.2762000000000011,-0.347999999999999,-1.488999999999999,-5.26339999999999
12.99,-10.615153333333332,-4.8417400000000015,5.945226666666667,7.154380000000001,1.2960733333333334,-16.631333333333327,-1.275333333333334,-0.346666666666664,-1.4899999999999984,-5.260666666666658
12.991,-10.616004666666665,-4.842066000000001,5.946037333333333,7.155342,1.2961326666666668,-16.634866666666657,-1.2744666666666689,-0.3453333333333326,-1.4909999999999979,-5.257933333333327
12.992,-10.616856,-4.842392,5.946848000000001,7.156304000000001,1.296192,-16.638399999999994,-1.2736,-0.34399999999999764,-1.491999999999999,-5.255199999999995
12.993,-10.617707333333332,-4.842718000000001,5.947658666666667,7.157266000000001,1.2962513333333334,-16.64193333333333,-1.2727333333333348,-0.34266666666666623,-1.4929999999999986,-5.252466666666663
12.994,-10.618558666666665,-4.843044000000001,5.948469333333334,7.158228,1.2963106666666668,-16.64546666666666,-1.2718666666666678,-0.34133333333333127,-1.493999999999998,-5.249733333333332
12.995,-10.619409999999998,-4.84337,5.94928,7.15919,1.29637,-16.64899999999999,-1.2710000000000026,-0.33999999999999986,-1.4949999999999974,-5.247
12.996,-10.620261333333332,-4.843696000000001,5.950090666666666,7.160152000000001,1.2964293333333334,-16.652533333333327,-1.2701333333333338,-0.3386666666666649,-1.4959999999999987,-5.244266666666661
12.997,-10.621112666666665,-4.844022000000001,5.9509013333333325,7.161114,1.2964886666666668,-16.656066666666657,-1.2692666666666685,-0.3373333333333335,-1.496999999999998,-5.241533333333329
12.998,-10.621963999999998,-4.844348,5.951711999999999,7.162076,1.296548,-16.659599999999987,-1.2684000000000015,-0.3359999999999985,-1.4979999999999976,-5.238799999999998
12.999,-10.622815333333333,-4.844674000000001,5.952522666666667,7.163038000000001,1.2966073333333334,-16.66313333333333,-1.2675333333333345,-0.33466666666666356,-1.4989999999999988,-5.236066666666659
13.0,-10.623666666666665,-4.845000000000001,5.953333333333333,7.164000000000001,1.2966666666666669,-16.66666666666666,-1.2666666666666675,-0.33333333333333215,-1.4999999999999982,-5.233333333333327
13.001,-10.624517999999998,-4.845326,5.954143999999999,7.164962,1.296726,-16.67019999999999,-1.2658000000000023,-0.33200000000000074,-1.5009999999999977,-5.2305999999999955
13.002,-10.625369333333333,-4.845652000000001,5.9549546666666675,7.165924000000001,1.2967853333333335,-16.673733333333328,-1.2649333333333335,-0.3306666666666658,-1.501999999999999,-5.227866666666664
13.003,-10.626220666666665,-4.845978000000001,5.955765333333334,7.166886000000001,1.2968446666666669,-16.677266666666657,-1.2640666666666682,-0.3293333333333308,-1.5029999999999983,-5.225133333333332
13.004,-10.627071999999998,-4.846304,5.956576,7.167848,1.296904,-16.680799999999994,-1.2632000000000012,-0.3279999999999994,-1.5039999999999978,-5.2224
13.005,-10.627923333333333,-4.846630000000001,5.957386666666666,7.1688100000000015,1.2969633333333335,-16.68433333333333,-1.2623333333333342,-0.32666666666666444,-1.504999999999999,-5.219666666666662
13.006,-10.628774666666665,-4.8469560000000005,5.958197333333333,7.169772000000001,1.2970226666666669,-16.68786666666666,-1.2614666666666672,-0.32533333333333303,-1.5059999999999985,-5.21693333333333
13.007,-10.629625999999998,-4.847282,5.959007999999999,7.170734,1.297082,-16.69139999999999,-1.260600000000002,-0.32399999999999807,-1.506999999999998,-5.214199999999998
13.008,-10.630477333333332,-4.847608000000001,5.959818666666665,7.171696,1.2971413333333333,-16.69493333333332,-1.259733333333335,-0.32266666666666666,-1.5079999999999973,-5.2114666666666665
13.009,-10.631328666666667,-4.847934,5.960629333333333,7.172658000000001,1.297200666666667,-16.698466666666658,-1.258866666666668,-0.3213333333333317,-1.5089999999999986,-5.208733333333328
13.01,-10.632179999999998,-4.84826,5.96144,7.1736200000000006,1.29726,-16.701999999999995,-1.258000000000001,-0.3200000000000003,-1.509999999999998,-5.205999999999996
13.011,-10.633031333333332,-4.848586000000001,5.962250666666666,7.174582,1.2973193333333333,-16.705533333333324,-1.2571333333333357,-0.3186666666666653,-1.5109999999999975,-5.203266666666664
13.012,-10.633882666666667,-4.848912,5.963061333333334,7.175544000000001,1.297378666666667,-16.70906666666666,-1.2562666666666669,-0.31733333333333036,-1.5119999999999987,-5.2005333333333255
13.013,-10.634733999999998,-4.8492380000000015,5.963872,7.176506000000001,1.297438,-16.71259999999999,-1.2554000000000016,-0.31599999999999895,-1.5129999999999981,-5.197799999999994
13.014,-10.635585333333331,-4.849564000000001,5.964682666666667,7.177468,1.2974973333333333,-16.71613333333332,-1.2545333333333346,-0.31466666666666754,-1.5139999999999976,-5.195066666666662
13.015,-10.636436666666667,-4.84989,5.965493333333333,7.178430000000001,1.297556666666667,-16.719666666666658,-1.2536666666666676,-0.3133333333333326,-1.5149999999999988,-5.19233333333333
13.016,-10.637287999999998,-4.850216000000001,5.966303999999999,7.179392000000001,1.297616,-16.723199999999995,-1.2528000000000006,-0.3119999999999976,-1.5159999999999982,-5.189599999999999
13.017,-10.638139333333331,-4.850542000000001,5.9671146666666655,7.180354,1.2976753333333333,-16.726733333333325,-1.2519333333333353,-0.3106666666666662,-1.5169999999999977,-5.186866666666667
13.018,-10.638990666666666,-4.850868,5.9679253333333335,7.181316000000002,1.297734666666667,-16.73026666666666,-1.2510666666666665,-0.30933333333333124,-1.517999999999999,-5.184133333333328
13.019,-10.639842,-4.851194000000001,5.968736,7.182278000000001,1.2977940000000001,-16.73379999999999,-1.2502000000000013,-0.30799999999999983,-1.5189999999999984,-5.1813999999999965
13.02,-10.640693333333331,-4.851520000000001,5.969546666666666,7.1832400000000005,1.2978533333333333,-16.73733333333332,-1.2493333333333343,-0.30666666666666487,-1.5199999999999978,-5.178666666666665
13.021,-10.641544666666666,-4.851846,5.970357333333334,7.184202000000002,1.297912666666667,-16.740866666666665,-1.2484666666666673,-0.3053333333333299,-1.520999999999999,-5.175933333333326
13.022,-10.642396,-4.852172000000001,5.9711680000000005,7.185164000000001,1.2979720000000001,-16.744399999999995,-1.2476000000000003,-0.3039999999999985,-1.5219999999999985,-5.173199999999994
13.023,-10.643247333333331,-4.852498000000001,5.971978666666667,7.186126000000001,1.2980313333333333,-16.747933333333325,-1.246733333333335,-0.3026666666666671,-1.522999999999998,-5.1704666666666625
13.024,-10.644098666666665,-4.852824,5.972789333333333,7.187088,1.2980906666666667,-16.751466666666655,-1.245866666666668,-0.3013333333333321,-1.5239999999999974,-5.167733333333331
13.025,-10.64495,-4.853150000000001,5.973599999999999,7.188050000000001,1.2981500000000001,-16.754999999999992,-1.245000000000001,-0.29999999999999716,-1.5249999999999986,-5.164999999999992
13.026,-10.645801333333331,-4.853476000000001,5.974410666666666,7.189012000000001,1.2982093333333333,-16.75853333333333,-1.244133333333334,-0.29866666666666575,-1.525999999999998,-5.16226666666666
13.027,-10.646652666666665,-4.853802,5.975221333333332,7.189974,1.2982686666666667,-16.76206666666666,-1.2432666666666687,-0.29733333333333434,-1.5269999999999975,-5.159533333333329
13.028,-10.647504,-4.854128000000001,5.976032,7.1909360000000015,1.2983280000000001,-16.765599999999996,-1.2424000000000017,-0.2959999999999994,-1.5279999999999987,-5.156799999999997
13.029,-10.648355333333333,-4.8544540000000005,5.976842666666666,7.191898000000001,1.2983873333333333,-16.769133333333325,-1.2415333333333347,-0.2946666666666644,-1.5289999999999981,-5.154066666666665
13.03,-10.649206666666664,-4.85478,5.977653333333333,7.1928600000000005,1.2984466666666667,-16.772666666666655,-1.2406666666666677,-0.293333333333333,-1.5299999999999976,-5.1513333333333335
13.031,-10.650058,-4.855106000000001,5.978464000000001,7.193822000000002,1.2985060000000002,-16.776199999999992,-1.2398000000000007,-0.29199999999999804,-1.5309999999999988,-5.148599999999995
13.032,-10.650909333333333,-4.855432,5.979274666666667,7.194784000000001,1.2985653333333333,-16.77973333333333,-1.2389333333333354,-0.29066666666666663,-1.5319999999999983,-5.145866666666663
13.033,-10.651760666666664,-4.855758,5.980085333333333,7.195746000000001,1.2986246666666668,-16.78326666666666,-1.2380666666666684,-0.28933333333333167,-1.5329999999999977,-5.143133333333331
13.034,-10.652612,-4.856084000000001,5.980896000000001,7.196708000000002,1.2986840000000002,-16.786799999999996,-1.2372000000000014,-0.2879999999999967,-1.533999999999999,-5.1403999999999925
13.035,-10.653463333333333,-4.85641,5.981706666666666,7.197670000000001,1.2987433333333334,-16.790333333333326,-1.2363333333333344,-0.2866666666666653,-1.5349999999999984,-5.137666666666661
13.036,-10.654314666666664,-4.856736,5.982517333333332,7.198632000000001,1.2988026666666668,-16.793866666666656,-1.2354666666666692,-0.2853333333333339,-1.5359999999999978,-5.134933333333329
13.037,-10.655166,-4.857062000000001,5.983328,7.199594000000002,1.2988620000000002,-16.797399999999993,-1.2346000000000004,-0.2839999999999989,-1.536999999999999,-5.13219999999999
13.038,-10.656017333333333,-4.857388,5.9841386666666665,7.2005560000000015,1.2989213333333334,-16.80093333333333,-1.2337333333333351,-0.28266666666666396,-1.5379999999999985,-5.129466666666659
13.039,-10.656868666666666,-4.857714000000001,5.984949333333333,7.201518000000001,1.2989806666666668,-16.80446666666666,-1.232866666666668,-0.28133333333333255,-1.538999999999998,-5.126733333333327
