X,-5.66133211400731E-4 0.016951623228167456 -0.20596936442616737 1.2216478433166404 -3.270455509831012 2.762446410608357 -0.6859631153788236,0.002539734796524242 -0.09020082304524431 1.2732002743481132 -9.181068815727254 35.78078765431382 -70.7977079560918 53.01449474164679,-0.006388172534686843 0.298163145862473 -5.590128486521588 53.76625781140821 -279.5104917243342 744.8637177425569 -795.9848529202077,0.006523639689045948 -0.379706995883289 8.984079561007885 -110.33480566944804 740.0739884745915 -2566.0235220755426 3589.189373557931,-9.741197988591336E-4 0.08140521262321816 -2.684308642062188 45.098434614864175 -408.90798039382037 1900.5398856366835 -3540.8050114981856
1.699,-0.9315641886071339,0.38003213755514054,-116.12106593477256,894.3358477742045,-1292.2019917608563
1.7,-0.9327177855999947,0.37275278079984986,-115.95824600340643,893.4904118111604,-1291.349949474568
1.701,-0.9338710818991421,0.3654872665353608,-115.79560284598563,892.6456064735407,-1290.4983503372373
1.702,-0.9350240759736327,0.35823557748579304,-115.63313632009454,891.8014314039642,-1289.6471941742761
1.703,-0.9361767662945978,0.35099769638994616,-115.47084628339735,890.9578862451931,-1288.7964808111465
1.704,-0.937329151335241,0.3437736060014842,-115.30873259363875,890.1149706401375,-1287.9462100733576
1.705,-0.9384812295708317,0.33656328908880795,-115.14679510864244,889.2726842318511,-1287.096381786468
1.706,-0.9396329994787133,0.32936672843505477,-114.98503368631293,888.4310266635321,-1286.2469957760854
1.707,-0.940784459538294,0.3221839068382266,-114.82344818463389,887.5899975785228,-1285.398051867866
1.708,-0.9419356082310465,0.3150148071109484,-114.66203846166877,886.7495966203119,-1284.5495498875148
1.709,-0.9430864440405099,0.30785941208068124,-114.50080437556153,885.9098234325315,-1283.7014896607857
1.71,-0.9442369654522885,0.30071770458960856,-114.33974578453547,885.07067765896,-1282.8538710134821
