X,0.20554558294218855 0.6162554538087758 -3.0759774968201907 0.7697679949379028,-0.4119287326682566 3.522707057387141 -7.305771649796344 2.638635004003944,-2.5185297589997164 17.6832791563872 -38.14671402583667 24.290933163017485
2.406,-0.20080567976169195,-0.2839965864624472,-0.20238770534281514
2.407,-0.19734452691523763,-0.2815043063898739,-0.19918104526320235
2.408,-0.19387917306856717,-0.2790109299779435,-0.19597539123205365
2.409,-0.19040961698840486,-0.27651645969822924,-0.19277075836055246
2.41,-0.18693585744147945,-0.2740208980223007,-0.18956716175986799
2.411,-0.18345789319451788,-0.2715242474217292,-0.18636461654118364
2.412,-0.17997572301424714,-0.26902651036809333,-0.18316313781568283
2.413,-0.1764893456673906,-0.2665276893329609,-0.17996274069454898
2.414,-0.17299875992067526,-0.2640277867879015,-0.1767634402889371
2.415,-0.1695039645408316,-0.26152680520449545,-0.173565251710059
2.416,-0.16600495829458306,-0.25902474705431056,-0.17036819006906967
2.417,-0.1625017399486557,-0.25652161480891644,-0.16717227047713834
2.418,-0.15899430826977645,-0.2540174109398916,-0.16397750804547684
2.419,-0.1554826620246741,-0.2515121379188039,-0.16078391788525437
2.42,-0.151966799980072,-0.24900579821723,-0.15759151510762592
2.421,-0.14844672090269984,-0.24649839430674136,-0.15440031482380334
2.422,-0.1449224235592792,-0.24398992865890223,-0.1512103321449274
2.423,-0.14139390671654062,-0.24148040374529645,-0.14802158218219574
2.424,-0.13786116914121105,-0.2389698220374865,-0.14483408004679177
2.425,-0.1343242096000148,-0.23645818600705448,-0.1416478408498989
2.426,-0.1307830268596779,-0.23394549812556642,-0.13846287970268634
2.427,-0.12723761968693004,-0.23143176086459905,-0.1352792117163233
2.428,-0.12368798684849458,-0.22891697669571842,-0.13209685200200738
2.429,-0.12013412711110028,-0.22640114809050305,-0.1289158156708936
2.43,-0.11657603924147053,-0.22388427752051898,-0.12573611783420802
2.431,-0.11301372200633497,-0.22136636745734295,-0.12255777360306297
2.432,-0.10944717417241967,-0.21884742037255345,-0.1193807980886703
2.433,-0.10587639450644981,-0.21632743873770766,-0.11620520640221343
2.434,-0.10230138177515147,-0.21380642502439295,-0.11303101365487578
2.435,-0.09872213474525426,-0.2112843817041683,-0.10985823495781233
2.436,-0.0951386521834825,-0.20876131124862107,-0.10668688542223492
2.437,-0.09155093285656135,-0.20623721612931023,-0.10351698015927013
2.438,-0.08795897553121779,-0.20371209881781427,-0.10034853428014401
2.439,-0.0843627789741832,-0.20118596178570813,-0.09718156289603996
2.44,-0.08076234195217746,-0.19865880750455966,-0.09401608111808457
2.441,-0.07715766323193196,-0.19613063844594558,-0.09085210405751809
2.442,-0.07354874158016655,-0.1936014570814284,-0.0876896468254671
2.443,-0.0699355757636162,-0.1910712658825955,-0.08452872453314342
2.444,-0.06631816454900341,-0.18854006732100403,-0.08136935229171627
2.445,-0.06269650670305338,-0.18600786386823964,-0.07821154521235485
2.446,-0.05907060099249395,-0.1834746579958595,-0.07505531840624258
2.447,-0.05544044618405297,-0.1809404521754563,-0.07190068698456287
2.448,-0.051806041044453854,-0.17840524887858367,-0.06874766605848492
2.449,-0.04816738434042711,-0.17586905057682545,-0.06559627073922059
2.45,-0.04452447483869437,-0.17333185974174414,-0.06244651613788221
2.451,-0.04087731130598615,-0.17079367884492713,-0.059298417365710065
2.452,-0.03722589250902941,-0.16825451035794048,-0.05615198953388756
2.453,-0.03357021721454578,-0.16571435675234314,-0.053007247753527054
2.454,-0.02991028418926489,-0.16317322049972782,-0.04986420713588302
2.455,-0.02624609219991547,-0.1606311040716517,-0.04672288279206782
2.456,-0.022577640013220046,-0.1580880099396933,-0.04358328983327908
2.457,-0.01890492639590824,-0.15554394057542398,-0.04044544337072864
2.458,-0.015227950114702571,-0.15299889845042047,-0.03730935851557149
2.459,-0.011546709936332666,-0.1504528860362453,-0.034175050378976835
2.46,-0.007861204627526375,-0.14790590580448404,-0.031042534072156514
