X,Lagrange,Newton,Spline2,Spline3,Spline4
2.325,-0.47157815609670517,-1.1012787865765907,-0.47710326086956467,-0.4855080161894407,-0.4820032387910822
2.326,-0.46868243981807844,-1.1005051052905617,-0.47448913043478225,-0.48327753031190124,-0.47960797029839464
2.327,-0.4657851266970163,-1.099730546563788,-0.4718749999999998,-0.48104553699012875,-0.47721140526899264
2.328,-0.4628862278207794,-1.0989551116179486,-0.4692608695652174,-0.47881203622412416,-0.4748135461744405
2.329,-0.45998575430576444,-1.0981788016754932,-0.4666467391304341,-0.4765770280138857,-0.4724143954863078
2.33,-0.45708371729753505,-1.097401617959639,-0.46403260869565166,-0.4743405123594151,-0.47001395567617665
2.331,-0.4541801279708424,-1.096623561694369,-0.46141847826086924,-0.4721024892607115,-0.46761222921560597
2.332,-0.45127499752965544,-1.095844634104425,-0.4588043478260868,-0.4698629587177767,-0.46520921857618136
2.333,-0.4483683372071853,-1.0950648364153097,-0.4561902173913035,-0.46762192073060627,-0.46280492622946356
2.334,-0.44546015826591856,-1.0942841698532817,-0.4535760869565211,-0.4653793752992046,-0.4603993546470382
2.335,-0.44255047199763375,-1.0935026356453528,-0.45096195652173865,-0.4631353224235708,-0.4579925063004677
2.336,-0.43963928972343563,-1.0927202350192835,-0.4483478260869571,-0.46088976210370314,-0.45558438366132537
2.337,-0.4367266227937774,-1.0919369692035836,-0.4457336956521729,-0.4586426943396025,-0.4531749892011878
2.338,-0.4338124825884933,-1.0911528394275092,-0.4431195652173905,-0.4563941191312697,-0.4507643253916229
2.339,-0.43089688051681874,-1.090367846921055,-0.44050543478260895,-0.4541440364787048,-0.4483523947042092
2.34,-0.42797982801741963,-1.089581992914957,-0.4378913043478265,-0.45189244638190607,-0.4459391996105073
2.341,-0.4250613365584183,-1.0887952786406863,-0.4352771739130432,-0.4496393488408743,-0.44352474258210295
2.342,-0.4221414176374248,-1.0880077053304493,-0.4326630434782608,-0.44738474385561,-0.4411090260905586
2.343,-0.41922008278155554,-1.0872192742171822,-0.43004891304347836,-0.4451286314261136,-0.4386920526074545
2.344,-0.41629734354746617,-1.0864299865345488,-0.42743478260869594,-0.4428710115523846,-0.4362738246043567
2.345,-0.41337321152137446,-1.0856398435169379,-0.4248206521739126,-0.44061188423442177,-0.43385434455284555
2.346,-0.41044769831909267,-1.0848488463994617,-0.4222065217391302,-0.4383512494722255,-0.4314336149244835
2.347,-0.40752081558604664,-1.0840569964179514,-0.4195923913043478,-0.43608910726579886,-0.42901163819085086
2.348,-0.4045925749973075,-1.0832642948089548,-0.41697826086956535,-0.4338254576151379,-0.42658841682351367
2.349,-0.4016629882576155,-1.0824707428097329,-0.41436413043478204,-0.43156030052024397,-0.4241639532940469
2.35,-0.398732067101412,-1.081676341658259,-0.4117499999999996,-0.42929363598111747,-0.421738250074029
2.351,-0.3957998232928587,-1.0808810925932149,-0.4091358695652172,-0.42702546399775887,-0.4193113096350243
2.352,-0.39286626862586904,-1.0800849968539858,-0.40652173913043477,-0.4247557845701677,-0.41688313444860947
2.353,-0.3899314149241329,-1.0792880556806614,-0.40390760869565145,-0.4224845976983418,-0.41445372698634886
2.354,-0.38699527404114775,-1.0784902703140309,-0.40129347826086903,-0.4202119033822851,-0.4120230897198316
2.355,-0.38405785786023755,-1.0776916419955807,-0.3986793478260866,-0.4179377016219945,-0.409591225120606
2.356,-0.38111917829458547,-1.07689217196749,-0.3960652173913042,-0.41566199241747226,-0.40715813566026826
2.357,-0.3781792472872576,-1.0760918614726311,-0.39345108695652087,-0.41338477576871524,-0.4047238238103774
2.358,-0.3752380768112336,-1.0752907117545654,-0.39083695652173844,-0.41110605167572656,-0.4022882920425137
2.359,-0.3722956788694279,-1.0744887240575367,-0.388222826086956,-0.40882582013850577,-0.3998515428282414
2.36,-0.3693520654947191,-1.0736858996264764,-0.3856086956521736,-0.40654408115705243,-0.3974135786391355
2.361,-0.3664072487499764,-1.0728822397069915,-0.3829945652173903,-0.4042608347313643,-0.3949744019467709
2.362,-0.3634612407280894,-1.0720777455453705,-0.38038043478260786,-0.40197608086144454,-0.392534015222719
2.363,-0.3605140535519884,-1.0712724183885738,-0.3777663043478263,-0.39968981954729266,-0.39009242093854946
2.364,-0.35756569937467575,-1.0704662594842347,-0.3751521739130439,-0.3974020507889082,-0.38764962156583893
2.365,-0.3546161903792496,-1.0696592700806538,-0.3725380434782597,-0.395112774586289,-0.3852056195761553
2.366,-0.3516655387789367,-1.0688514514268002,-0.36992391304347816,-0.39282199093943815,-0.3827604174410735
2.367,-0.34871375681711053,-1.068042804772306,-0.36730978260869573,-0.39052969984835517,-0.38031401763217376
2.368,-0.3457608567673228,-1.067233331367461,-0.3646956521739133,-0.38823590131303964,-0.37786642262101156
2.369,-0.3428068509333291,-1.0664230324632156,-0.36208152173913,-0.38594059533348846,-0.37541763487916713
2.37,-0.3398517516491188,-1.065611909311175,-0.35946739130434757,-0.3836437819097074,-0.3729676568782243
2.371,-0.33689557127893555,-1.0647999631635947,-0.35685326086956515,-0.3813454610416924,-0.37051649108973495
2.372,-0.3339383222173079,-1.0639871952733801,-0.3542391304347827,-0.3790456327294449,-0.36806413998529
2.373,-0.33098001688907497,-1.0631736068940838,-0.3516249999999994,-0.3767442969729644,-0.3656106060364466
2.374,-0.32802066774941574,-1.0623591992799024,-0.349010869565217,-0.37444145377225135,-0.36315589171479035
2.375,-0.32506028728387115,-1.0615439736856709,-0.34639673913043456,-0.3721371031273062,-0.36069999949188203
2.376,-0.32209888800837383,-1.0607279313668658,-0.34378260869565214,-0.3698312450381276,-0.35824293183930367
2.377,-0.31913648246927323,-1.059911073579596,-0.3411684782608697,-0.367523879504716,-0.3557846912286178
2.378,-0.3161730832433627,-1.059093401580603,-0.3385543478260864,-0.36521500652707095,-0.3533252801314064
2.379,-0.3132087029379102,-1.0582749166272596,-0.335940217391304,-0.3629046261051947,-0.35086470101924094
2.38,-0.310243354190677,-1.0574556199775653,-0.33332608695652155,-0.360592738239085,-0.3484029563636857
2.381,-0.30727704966995034,-1.0566355128901408,-0.3307119565217391,-0.3582793429287423,-0.34594004863632266
2.382,-0.3043098020745673,-1.0558145966242312,-0.3280978260869558,-0.35596444017416706,-0.3434759803087162
2.383,-0.30134162413394583,-1.0549928724396984,-0.3254836956521734,-0.3536480299753588,-0.3410107538524412
2.384,-0.29837252860810504,-1.05417034159702,-0.32286956521739096,-0.35133011233231803,-0.33854437173907437
2.385,-0.29540252828769614,-1.0533470053572866,-0.3202554347826094,-0.34901068724504425,-0.3360768364401854
2.386,-0.2924316359940265,-1.0525228649821978,-0.3176413043478252,-0.346689754713537,-0.3336081504273385
2.387,-0.28945986457909145,-1.051697921734063,-0.3150271739130428,-0.3443673147377986,-0.33113831617212286
2.388,-0.2864872269255943,-1.0508721768757914,-0.31241304347826127,-0.3420433673178267,-0.3286673361460992
2.389,-0.28351373594697693,-1.0500456316708984,-0.30979891304347884,-0.3397179124536218,-0.32619521282084074
2.39,-0.2805394045874441,-1.049218287383494,-0.30718478260869553,-0.3373909501451835,-0.32372194866792414
2.391,-0.2775642458219957,-1.0483901452782884,-0.3045706521739131,-0.33506248039251396,-0.32124754615891904
2.392,-0.2745882726564458,-1.0475612066205802,-0.3019565217391307,-0.332732503195611,-0.3187720077653968
2.393,-0.27161149812745367,-1.0467314726762622,-0.29934239130434825,-0.330401018554475,-0.3162953359589271
2.394,-0.26863393530254875,-1.0459009447118122,-0.29672826086956494,-0.3280680264691056,-0.3138175332110902
2.395,-0.26565559728016197,-1.045069623994293,-0.2941141304347825,-0.32573352693950497,-0.31133860199345564
2.396,-0.2626764971896446,-1.0442375117913505,-0.2915000000000001,-0.3233975199656709,-0.30885854477759134
2.397,-0.2596966481913008,-1.0434046093712086,-0.28888586956521767,-0.32106000554760383,-0.306377364035074
2.398,-0.25671606347641074,-1.0425709180026672,-0.28627173913043436,-0.3187209836853033,-0.30389506223747853
2.399,-0.2537347562672633,-1.0417364389550996,-0.28365760869565193,-0.3163804543787707,-0.30141164185636926
2.4,-0.25075273981717494,-1.0409011734984521,-0.2810434782608695,-0.31403841762800555,-0.29892710536332645
2.401,-0.24777002741052037,-1.040065122903234,-0.2784293478260871,-0.3116948734330074,-0.29644145522992327
2.402,-0.24478663236275802,-1.0392282884405237,-0.27581521739130377,-0.3093498217937749,-0.29395469392772045
2.403,-0.2418025680204617,-1.0383906713819604,-0.27320108695652134,-0.3070032627103121,-0.2914668239283036
2.404,-0.23881784776133896,-1.037552272999742,-0.2705869565217389,-0.30465519618261583,-0.28897784770323165
2.405,-0.23583248499426243,-1.0367130945666243,-0.2679728260869565,-0.3023056222106866,-0.28648776772409734
2.406,-0.23284649315929634,-1.0358731373559147,-0.2653586956521732,-0.2999545407945239,-0.2839965864624472
2.407,-0.22985988572772478,-1.0350324026414746,-0.26274456521739076,-0.2976019519341291,-0.2815043063898739
2.408,-0.22687267620207413,-1.03419089169771,-0.26013043478260833,-0.2952478556295026,-0.2790109299779435
2.409,-0.2238848781161422,-1.0333486057995758,-0.2575163043478259,-0.2928922518806414,-0.27651645969822924
2.41,-0.22089650503502412,-1.0325055462225654,-0.2549021739130426,-0.2905351406875476,-0.2740208980223007
2.411,-0.2179075705551429,-1.0316617142427158,-0.25228804347826017,-0.2881765220502217,-0.2715242474217292
2.412,-0.21491808830426962,-1.0308171111365985,-0.24967391304347863,-0.2858163959686637,-0.26902651036809333
2.413,-0.21192807194155439,-1.029971738181319,-0.2470597826086962,-0.2834547624428718,-0.2665276893329609
2.414,-0.20893753515755054,-1.0291255966545154,-0.244445652173912,-0.28109162147284605,-0.2640277867879015
2.415,-0.20594649167424647,-1.0282786878343533,-0.24183152173913047,-0.27872697305858996,-0.26152680520449545
2.416,-0.20295495524508494,-1.0274310129995239,-0.23921739130434805,-0.2763608172001,-0.25902474705431056
2.417,-0.19996293965499448,-1.0265825734292422,-0.23660326086956562,-0.2739931538973779,-0.25652161480891644
2.418,-0.1969704587204141,-1.0257333704032414,-0.2339891304347823,-0.271623983150421,-0.2540174109398916
2.419,-0.19397752628932374,-1.024883405201773,-0.2313749999999999,-0.26925330495923383,-0.2515121379188039
2.42,-0.1909841562412653,-1.0240326791056045,-0.22876086956521746,-0.26688111932381275,-0.24900579821723
2.421,-0.18799036248737294,-1.023181193396011,-0.22614673913043504,-0.26450742624415957,-0.24649839430674136
2.422,-0.1849961589703972,-1.0223289493547798,-0.22353260869565172,-0.2621322257202716,-0.24398992865890223
2.423,-0.18200155966473766,-1.0214759482642033,-0.2209184782608693,-0.25975551775215244,-0.24148040374529645
2.424,-0.17900657857646107,-1.0206221914070763,-0.21830434782608688,-0.2573773023398003,-0.2389698220374865
2.425,-0.17601122974333425,-1.0197676800666944,-0.21569021739130445,-0.254997579483216,-0.23645818600705448
2.426,-0.17301552723484678,-1.01891241552685,-0.21307608695652114,-0.25261634918239784,-0.23394549812556642
2.427,-0.1700194851522434,-1.018056399071833,-0.2104619565217387,-0.2502336114373467,-0.23143176086459905
2.428,-0.16702311762854433,-1.0171996319864207,-0.2078478260869563,-0.2478493662480643,-0.22891697669571842
2.429,-0.16402643882857404,-1.0163421155558843,-0.20523369565217386,-0.24546361361454805,-0.22640114809050305
2.43,-0.16102946294898868,-1.0154838510659763,-0.20261956521739055,-0.2430763535367988,-0.22388427752051898
2.431,-0.15803220421830608,-1.0146248398029374,-0.20000543478260813,-0.24068758601481743,-0.22136636745734295
2.432,-0.15503467689692454,-1.013765083053486,-0.1973913043478257,-0.2382973110486022,-0.21884742037255345
2.433,-0.15203689527715553,-1.0129045821048193,-0.19477717391304328,-0.23590552863815573,-0.21632743873770766
2.434,-0.1490388736832474,-1.0120433382446092,-0.19216304347825997,-0.23351223878347538,-0.21380642502439295
2.435,-0.1460406264714168,-1.011181352761,-0.18954891304347754,-0.23111744148456204,-0.2112843817041683
2.436,-0.14304216802986894,-1.010318626942607,-0.18693478260869512,-0.22872113674141747,-0.20876131124862107
2.437,-0.14004351277882782,-1.0094551620785084,-0.18432065217391358,-0.22632332455403903,-0.20623721612931023
2.438,-0.13704467517056118,-1.0085909594582496,-0.18170652173912938,-0.2239240049224267,-0.20371209881781427
2.439,-0.13404566968941184,-1.007726020371836,-0.17909239130434784,-0.22152317784658404,-0.20118596178570813
2.44,-0.131046510851818,-1.0068603461097305,-0.17647826086956542,-0.2191208433265066,-0.19865880750455966
2.441,-0.12804721320634294,-1.005993937962852,-0.173864130434783,-0.21671700136219796,-0.19613063844594558
2.442,-0.12504779133370106,-1.0051267972225717,-0.17124999999999968,-0.21431165195365454,-0.1936014570814284
2.443,-0.12204825984678827,-1.0042589251807115,-0.16863586956521726,-0.2119047951008799,-0.1910712658825955
2.444,-0.11904863339070218,-1.0033903231295387,-0.16602173913043483,-0.20949643080387226,-0.18854006732100403
2.445,-0.11604892664277294,-1.0025209923617655,-0.1634076086956524,-0.2070865590626325,-0.18600786386823964
2.446,-0.11304915431258766,-1.0016509341705444,-0.1607934782608691,-0.204675179877158,-0.1834746579958595
2.447,-0.11004933114202245,-1.0007801498494702,-0.15817934782608667,-0.20226229324745226,-0.1809404521754563
2.448,-0.10704947190526123,-0.9999086406925679,-0.15556521739130424,-0.19984789917351353,-0.17840524887858367
2.449,-0.10404959140882744,-0.9990364079942999,-0.15295108695652182,-0.1974319976553418,-0.17586905057682545
2.45,-0.1010497044916081,-0.998163453049555,-0.1503369565217385,-0.1950145886929362,-0.17333185974174414
2.451,-0.09804982602488624,-0.9972897771536526,-0.14772282608695608,-0.19259567228629937,-0.17079367884492713
2.452,-0.0950499709123592,-0.9964153816023352,-0.14510869565217366,-0.19017524843542954,-0.16825451035794048
2.453,-0.09205015409017062,-0.9955402676917665,-0.14249456521739123,-0.18775331714032673,-0.16571435675234314
2.454,-0.08905039052693389,-0.9946644367185289,-0.13988043478260792,-0.1853298784009909,-0.16317322049972782
2.455,-0.08605069522376596,-0.9937878899796218,-0.1372663043478255,-0.182904932217423,-0.1606311040716517
2.456,-0.08305108321430421,-0.9929106287724584,-0.13465217391304307,-0.18047847858962118,-0.1580880099396933
2.457,-0.08005156956473894,-0.9920326543948593,-0.13203804347826065,-0.17805051751758727,-0.15554394057542398
2.458,-0.07705216937383833,-0.9911539681450562,-0.12942391304347733,-0.17562104900132036,-0.15299889845042047
2.459,-0.07405289777297824,-0.9902745713216836,-0.1268097826086949,-0.17319007304082046,-0.1504528860362453
2.46,-0.0710537699261638,-0.9893944652237786,-0.12419565217391249,-0.17075758963608845,-0.14790590580448404
2.461,-0.06805480103005923,-0.9885136511507769,-0.12158152173913095,-0.16832359878712433,-0.145357960226701
2.462,-0.06505600631401232,-0.9876321304025116,-0.11896739130434675,-0.16588810049392544,-0.14280905177446757
2.463,-0.06205740104008747,-0.9867499042792092,-0.11635326086956432,-0.16345109475649444,-0.14025918291935868
2.464,-0.05905900050308294,-0.9858669740814849,-0.11373913043478279,-0.16101258157483134,-0.13770835613294397
2.465,-0.05606082003056348,-0.9849833411103449,-0.11112500000000036,-0.15857256094893524,-0.13515657388680724
2.466,-0.053062874982884506,-0.9840990066671784,-0.10851086956521705,-0.15613103287880525,-0.1326038386525039
2.467,-0.050065180753224386,-0.9832139720537579,-0.10589673913043463,-0.1536879973644436,-0.1300501529016196
2.468,-0.04706775276760153,-0.982328238572235,-0.1032826086956522,-0.15124345440584985,-0.12749551910571322
2.469,-0.04407060648490907,-0.9814418075251384,-0.10066847826086978,-0.14879740400302266,-0.12493993973637574
2.47,-0.04107375739693603,-0.9805546802153691,-0.09805434782608646,-0.14634984615596158,-0.122383417265159
2.471,-0.03807722102840158,-0.9796668579462021,-0.09544021739130404,-0.14390078086466795,-0.11982595416365038
2.472,-0.035081012936972106,-0.9787783420212781,-0.09282608695652161,-0.1414502081291431,-0.11726755290342128
2.473,-0.03208514871329465,-0.9778891337446046,-0.09021195652173919,-0.1389981279493857,-0.11470821595603775
2.474,-0.02908964398101893,-0.9769992344205509,-0.08759782608695588,-0.13654454032539265,-0.11214794579307297
2.475,-0.02609451439683258,-0.9761086453538464,-0.08498369565217345,-0.13408944525716882,-0.10958674488610187
2.476,-0.023099775650475884,-0.9752173678495786,-0.08236956521739103,-0.13163284274471287,-0.10702461570669763
2.477,-0.02010544346477694,-0.9743254032131871,-0.0797554347826086,-0.1291747327880235,-0.1044615607264281
2.478,-0.017111533595673856,-0.9734327527504646,-0.07714130434782529,-0.12671511538710023,-0.10189758241687175
2.479,-0.014118061832247897,-0.972539417767552,-0.07452717391304287,-0.12425399054194441,-0.09933268324958933
2.48,-0.01112504399674119,-0.9716453995709362,-0.07191304347826044,-0.12179135825255649,-0.09676686569617354
2.481,-0.008132495944589813,-0.9707506994674461,-0.06929891304347802,-0.1193272185189369,-0.09420013222818158
2.482,-0.005140433564446212,-0.969855318764251,-0.0666847826086947,-0.11686157134108255,-0.09163248531718837
2.483,-0.0021488727782130734,-0.9689592587688595,-0.06407065217391228,-0.11439441671899653,-0.08906392743476887
2.484,8.42170458939473E-4,-0.9680625207891111,-0.061456521739129855,-0.11192575465267751,-0.08649446105248915
2.485,0.003832680158540158,-0.9671651061331812,-0.05884239130434743,-0.10945558514212594,-0.08392408864193301
2.486,0.006822640298795701,-0.9662670161095704,-0.05622826086956412,-0.10698390818734049,-0.08135281267465588
2.487,0.00981203482455456,-0.9653682520271084,-0.05361413043478169,-0.10451072378832338,-0.07878063562225224
2.488,0.012800847647291946,-0.9644688151949458,-0.051000000000000156,-0.10203603194507327,-0.07620755995627393
2.489,0.01578906264507557,-0.9635687069225561,-0.04838586956521773,-0.09955983265759061,-0.07363358814830834
2.49,0.01877666366254266,-0.9626679285197276,-0.04577173913043353,-0.09708212592587406,-0.07105872266991975
2.491,0.021763634510867935,-0.9617664812965654,-0.043157608695651994,-0.09460291174992497,-0.06848296599267956
2.492,0.024749958967743957,-0.960864366563487,-0.04054347826086957,-0.09212219012974376,-0.06590632058816626
2.493,0.027735620777350534,-0.959961585631218,-0.037929347826087145,-0.08963996106533001,-0.06332878892794769
2.494,0.030720603650329525,-0.9590581398107908,-0.03531521739130383,-0.08715622455668237,-0.06075037348360057
2.495,0.033704891263753534,-0.9581540304135416,-0.03270108695652141,-0.08467098060380307,-0.05817107672669097
2.496,0.036688467261106694,-0.9572492587511079,-0.030086956521738983,-0.08218422920669077,-0.05559090112879561
2.497,0.03967131525225398,-0.9563438261354235,-0.02747282608695656,-0.07969597036534593,-0.0530098491614841
2.498,0.042653418813414556,-0.9554377338787192,-0.024858695652173246,-0.0772062040797672,-0.050427923296333166
2.499,0.04563476148713286,-0.954530983293518,-0.02224456521739082,-0.0747149303499568,-0.04784512600491242
2.5,0.04861532678225816,-0.9536235756926315,-0.019630434782608397,-0.07222214917591252,-0.04526145975879503
2.501,0.05159509817391211,-0.9527155123891589,-0.017016304347825972,-0.06972786055763747,-0.042676927029550615
2.502,0.05457405910346419,-0.9518067946964828,-0.014402173913043548,-0.06723206449512764,-0.040091530288755894
2.503,0.05755219297850772,-0.9508974239282669,-0.011788043478260235,-0.06473476098838438,-0.03750527200797693
2.504,0.06052948317282514,-0.949987401398454,-0.00917391304347781,-0.06223595003741078,-0.03491815465879755
2.505,0.0635059130263706,-0.9490767284212627,-0.006559782608695386,-0.059735631642203746,-0.032330180712780265
2.506,0.06648146584523884,-0.9481654063111823,-0.003945652173912961,-0.05723380580276283,-0.029741352641498242
2.507,0.0694561249016395,-0.9472534363829738,-0.0013315217391296486,-0.05473047251908936,-0.02715167291652465
2.508,0.07242987343386681,-0.9463408199516656,0.001282608695652776,-0.05222563179118378,-0.024561144009434432
2.509,0.0754026946462788,-0.9454275583325491,0.0038967391304352006,-0.04971928361904565,-0.021969768391802535
2.51,0.07837457170926793,-0.9445136528411769,0.006510869565216737,-0.04721142800267453,-0.019377548535193245
2.511,0.08134548775923439,-0.9435991047933627,0.009125000000000938,-0.044702064942069075,-0.01678448691118506
2.512,0.08431542589855678,-0.9426839155051738,0.011739130434783362,-0.042191194437232404,-0.01419058599134404
2.513,0.08728436919557059,-0.9417680862929307,0.014353260869564899,-0.03967881648816318,-0.011595848247254015
2.514,0.09025230068453827,-0.9408516184732054,0.016967391304347323,-0.037164931094860076,-0.009000276150477493
2.515,0.09321920336562511,-0.9399345133628159,0.019581521739130636,-0.03464953825732442,-0.0064038721725876435
2.516,0.09618506020486589,-0.9390167722788263,0.02219565217391306,-0.03213263797555577,-0.0038066387851629635
2.517,0.09914985413414718,-0.9380983965385408,0.024809782608695485,-0.02961423024955545,-0.0012085784597677396
2.518,0.10211356805117561,-0.9371793874595049,0.02742391304347791,-0.02709431507932214,0.001390306332015978
2.519,0.10507618481945319,-0.9362597463594969,0.030038043478261223,-0.0245728924648545,0.003990013118627456
2.52,0.10803768726824498,-0.9353394745565327,0.03265217391304365,-0.022049962406155643,0.006590539428486419
2.521,0.1109980581925617,-0.9344185733688555,0.03526630434782607,-0.019525524903224234,0.00919188279002503
2.522,0.11395728035312719,-0.9334970441149376,0.037880434782608496,-0.01699957995605983,0.011794040731657685
2.523,0.11691533647635277,-0.9325748881134756,0.04049456521739181,-0.014472127564661097,0.014397010781834307
2.524,0.11987220925430808,-0.9316521066833887,0.043108695652174234,-0.011943167729031146,0.017000790468963967
2.525,0.1228278813447003,-0.9307287011438165,0.04572282608695666,-0.009412700449167755,0.019605377321478823
2.526,0.12578233537084282,-0.9298046728141124,0.04833695652173908,-0.0068807257250722564,0.022210768867816366
2.527,0.1287355539216321,-0.9288800230138459,0.050951086956522396,-0.004347243556742431,0.024816962636389217
2.528,0.13168751955151303,-0.9279547530627968,0.05356521739130482,-0.0018122539441813856,0.027423956155636642
2.529,0.13463821478046373,-0.9270288642809531,0.056179347826087245,7.242431126130988E-4,0.030031746953980143
2.53,0.13758762209396103,-0.9261023579885069,0.05879347826086967,0.0032622476136396905,0.032640332559850105
2.531,0.140535723942957,-0.9251752355058537,0.06140760869565298,0.00580175955890061,0.035249710501669806
2.532,0.1434825027438476,-0.9242474981535903,0.0640217391304354,0.008342778948392748,0.037859878307873185
2.533,0.14642794087845334,-0.9233191472525064,0.06663586956521783,0.010885305782117438,0.04047083350688352
2.534,0.14937202069398786,-0.9223901841235898,0.06925000000000026,0.013429340060076012,0.04308257362712409
2.535,0.15231472450303346,-0.9214606100880163,0.07186413043478357,0.015974881782268024,0.045695096197035934
2.536,0.15525603458350856,-0.9205304264671532,0.074478260869566,0.018521930948691256,0.04830839874503523
2.537,0.15819593317865044,-0.9195996345825507,0.07709239130434753,0.021070487559348372,0.05092247879955947
2.538,0.16113440249698247,-0.9186682357559437,0.07970652173912995,0.023620551614236707,0.05353733388901771
2.539,0.16407142471228947,-0.9177362313092456,0.08232065217391416,0.026172123113359813,0.05615296154186167
2.54,0.1670069819635867,-0.9168036225645475,0.08493478260869569,0.02872520205671414,0.058769359286493295
2.541,0.16994105635510065,-0.9158704108441161,0.08754891304347812,0.03127978844430235,0.061386524651367846
2.542,0.172873629956238,-0.9149365974703881,0.09016304347826054,0.033835882276121776,0.06400445516489084
2.543,0.17580468480155903,-0.9140021837659691,0.09277717391304385,0.036393483552175976,0.06662314835549976
2.544,0.17873420289074887,-0.9130671710536316,0.09539130434782628,0.038952592272461395,0.06924260175162145
2.545,0.18166216618859699,-0.9121315606563111,0.0980054347826087,0.0415132084369807,0.07186281288167917
2.546,0.1845885566249652,-0.9111953538971015,0.10061956521739113,0.04407533204573122,0.07448377927410688
2.547,0.18751335609476377,-0.9102585520992567,0.10323369565217444,0.0466389630987174,0.07710549845732784
2.548,0.19043654645792024,-0.9093211565861846,0.10584782608695686,0.04920410159593391,0.07972796795977244
2.549,0.1933581095393601,-0.9083831686814442,0.10846195652173929,0.05177074753738431,0.08235118530986396
2.55,0.19627802712897435,-0.9074445897087442,0.11107608695652171,0.05433890092306681,0.0849751480360399
2.551,0.19919628098159575,-0.9065054209919389,0.11369021739130503,0.05690856175298231,0.08759985366671641
2.552,0.2021128528169679,-0.905565663855028,0.11630434782608745,0.059479730027130806,0.0902252997303239
2.553,0.20502772431972455,-0.9046253196221493,0.11891847826086988,0.06205240574551141,0.09285148375529273
2.554,0.2079408771393596,-0.9036843896175805,0.1215326086956523,0.064626588908125,0.0954784032700462
2.555,0.2108522928902017,-0.9027428751657318,0.12414673913043561,0.06720227951497248,0.09810605580301823
2.556,0.2137619531513827,-0.9018007775911495,0.12676086956521804,0.06977947756605118,0.10073443888262856
2.557,0.21666983946681861,-0.9008580982185057,0.12937500000000046,0.07235818306136377,0.10336355003732178
2.558,0.21957593334517927,-0.8999148383726011,0.1319891304347829,0.07493839600090846,0.10599338679550341
2.559,0.2224802162598622,-0.8989709993783588,0.1346032608695662,0.07752011638468703,0.10862394668561093
2.56,0.2253826696489612,-0.898026582560824,0.13721739130434862,0.08010334421269683,0.11125522723607117
2.561,0.22828327491524802,-0.8970815892451607,0.13983152173913105,0.0826880794849405,0.11388722597531808
2.562,0.2311820134261407,-0.8961360207566464,0.14244565217391258,0.08527432220141629,0.11651994043177138
2.563,0.23407886651367849,-0.8951898784206721,0.14505978260869679,0.08786207236212595,0.11915336813386146
2.564,0.2369738154744908,-0.8942431635627386,0.14767391304347832,0.09045132996706684,0.12178750661000803
2.565,0.23986684156977833,-0.8932958775084543,0.15028804347826075,0.09304209501624161,0.1244223533886557
2.566,0.2427579260252804,-0.8923480215835294,0.15290217391304317,0.09563436750964849,0.12705790599821354
2.567,0.2456470500312516,-0.8913995971137781,0.15551630434782648,0.09822814744729014,0.12969416196712613
2.568,0.2485341947424301,-0.8904506054251122,0.1581304347826089,0.10082343482916212,0.13233111882380966
2.569,0.2514193412780181,-0.8895010478435385,0.16074456521739133,0.10342022965526798,0.1349687740966945
2.57,0.25430247072164974,-0.888550925695157,0.16335869565217376,0.10601853192560506,0.1376071253142075
2.571,0.2571835641213682,-0.8876002403061579,0.16597282608695707,0.10861834164017692,0.140246170004779
2.572,0.2600626024895929,-0.8866489930028201,0.1685869565217395,0.11121965879898088,0.14288590569683945
2.573,0.26293956680310115,-0.8856971851115033,0.17120108695652192,0.11382248340201784,0.145526329918805
2.574,0.2658144380029955,-0.8847448179586532,0.17381521739130434,0.1164268154492869,0.14816744019910955
2.575,0.2686871969946803,-0.8837918928707901,0.17642934782608766,0.11903265494078985,0.15080923406618707
2.576,0.2715578246478304,-0.8828384111745146,0.17904347826087008,0.1216400018765249,0.15345170904846084
2.577,0.27442630179636973,-0.881884374196497,0.1816576086956525,0.12424885625649296,0.15609486267435413
2.578,0.27729260923844334,-0.8809297832634801,0.18427173913043493,0.12685921808069311,0.15873869247229733
2.579,0.28015672773639005,-0.8799746397022732,0.18688586956521824,0.12947108734912716,0.16138319597071726
2.58,0.2830186380167123,-0.8790189448397505,0.18950000000000067,0.1320844640617933,0.16402837069804432
2.581,0.2858783207700561,-0.8780627000028495,0.1921141304347831,0.13469934821869156,0.1666742141827089
2.582,0.28873575665118006,-0.8771059065185647,0.19472826086956552,0.1373157398198237,0.1693207239531236
2.583,0.2915909262789315,-0.8761485657139482,0.19734239130434883,0.13993363886518884,0.17196789753773656
2.584,0.29444381023621324,-0.8751906789161062,0.19995652173913125,0.1425530453547852,0.17461573246496043
2.585,0.29729438906996636,-0.8742322474521943,0.20257065217391368,0.14517395928861543,0.17726422626322913
2.586,0.30014264329113716,-0.8732732726494166,0.20518478260869522,0.14779638066667866,0.1799133764609695
2.587,0.3029885533746528,-0.8723137558350224,0.20779891304347942,0.1504203094889749,0.1825631805866048
2.588,0.30583209975939224,-0.8713536983363039,0.21041304347826184,0.15304574575550234,0.18521363616857256
2.589,0.30867326284816243,-0.8703931014805921,0.21302717391304338,0.15567268946626367,0.18786474073528892
2.59,0.3115120230076714,-0.869431966595254,0.2156413043478258,0.1583011406212571,0.19051649181518782
