X,-1.3041237113402064 -0.16223195876288654,-0.6782246879334259 -0.6886130374479889,1.6388140161725069 -4.307827493261456,2.6141304347826093 -6.554956521739132,0.6180555555555545 -0.8541666666666643
2.354,-3.232139175257733,-2.285153952843274,-0.4500592991913748,-0.40129347826086903,0.6007361111111109
2.355,-3.233443298969073,-2.2858321775312067,-0.4484204851752027,-0.3986793478260866,0.6013541666666664
2.356,-3.234747422680413,-2.2865104022191405,-0.4467816711590302,-0.3960652173913042,0.6019722222222219
2.357,-3.2360515463917534,-2.2871886269070743,-0.4451428571428573,-0.39345108695652087,0.6025902777777776
2.358,-3.2373556701030934,-2.287866851595007,-0.4435040431266848,-0.39083695652173844,0.6032083333333331
2.359,-3.2386597938144335,-2.288545076282941,-0.4418652291105123,-0.388222826086956,0.6038263888888886
2.36,-3.2399639175257735,-2.289223300970874,-0.44022641509434024,-0.3856086956521736,0.6044444444444441
2.361,-3.2412680412371144,-2.2899015256588076,-0.4385876010781673,-0.3829945652173903,0.6050624999999998
2.362,-3.2425721649484545,-2.290579750346741,-0.4369487870619948,-0.38038043478260786,0.6056805555555553
2.363,-3.2438762886597945,-2.291257975034674,-0.4353099730458223,-0.3777663043478263,0.6062986111111108
2.364,-3.2451804123711345,-2.291936199722608,-0.43367115902965025,-0.3751521739130439,0.6069166666666663
2.365,-3.246484536082475,-2.2926144244105413,-0.43203234501347687,-0.3725380434782597,0.607534722222222
2.366,-3.247788659793815,-2.2932926490984746,-0.4303935309973048,-0.36992391304347816,0.6081527777777775
2.367,-3.249092783505155,-2.293970873786408,-0.4287547169811323,-0.36730978260869573,0.608770833333333
2.368,-3.2503969072164955,-2.2946490984743413,-0.42711590296496027,-0.3646956521739133,0.6093888888888885
2.369,-3.251701030927836,-2.295327323162275,-0.4254770889487869,-0.36208152173913,0.6100069444444445
2.37,-3.253005154639176,-2.2960055478502084,-0.42383827493261483,-0.35946739130434757,0.6106249999999998
2.371,-3.254309278350516,-2.2966837725381417,-0.42219946091644234,-0.35685326086956515,0.6112430555555552
2.372,-3.255613402061856,-2.297361997226075,-0.42056064690026984,-0.3542391304347827,0.6118611111111107
2.373,-3.2569175257731966,-2.298040221914009,-0.4189218328840969,-0.3516249999999994,0.6124791666666667
2.374,-3.258221649484537,-2.298718446601942,-0.41728301886792485,-0.349010869565217,0.6130972222222222
2.375,-3.259525773195877,-2.2993966712898755,-0.41564420485175235,-0.34639673913043456,0.6137152777777777
2.376,-3.260829896907217,-2.300074895977809,-0.41400539083557986,-0.34378260869565214,0.614333333333333
2.377,-3.262134020618557,-2.300753120665742,-0.4123665768194078,-0.3411684782608697,0.6149513888888885
2.378,-3.2634381443298976,-2.301431345353676,-0.41072776280323486,-0.3385543478260864,0.6155694444444444
2.379,-3.2647422680412377,-2.302109570041609,-0.40908894878706237,-0.335940217391304,0.6161874999999999
2.38,-3.2660463917525777,-2.3027877947295425,-0.40745013477088987,-0.33332608695652155,0.6168055555555554
2.381,-3.2673505154639177,-2.303466019417476,-0.4058113207547178,-0.3307119565217391,0.6174236111111107
2.382,-3.2686546391752587,-2.3041442441054096,-0.40417250673854443,-0.3280978260869558,0.6180416666666666
2.383,-3.2699587628865987,-2.304822468793343,-0.4025336927223724,-0.3254836956521734,0.6186597222222221
2.384,-3.2712628865979387,-2.3055006934812763,-0.4008948787061999,-0.32286956521739096,0.6192777777777776
2.385,-3.2725670103092788,-2.3061789181692096,-0.39925606469002783,-0.3202554347826094,0.6198958333333331
2.386,-3.2738711340206192,-2.306857142857143,-0.39761725067385445,-0.3176413043478252,0.6205138888888888
2.387,-3.2751752577319593,-2.3075353675450767,-0.3959784366576824,-0.3150271739130428,0.6211319444444443
2.388,-3.2764793814432993,-2.30821359223301,-0.3943396226415099,-0.31241304347826127,0.6217499999999998
2.389,-3.2777835051546393,-2.3088918169209434,-0.3927008086253374,-0.30979891304347884,0.6223680555555553
2.39,-3.2790876288659803,-2.309570041608877,-0.39106199460916446,-0.30718478260869553,0.622986111111111
2.391,-3.2803917525773203,-2.31024826629681,-0.3894231805929924,-0.3045706521739131,0.6236041666666665
2.392,-3.2816958762886603,-2.310926490984744,-0.3877843665768199,-0.3019565217391307,0.624222222222222
2.393,-3.2830000000000004,-2.3116047156726767,-0.3861455525606474,-0.29934239130434825,0.6248402777777775
2.394,-3.284304123711341,-2.3122829403606104,-0.3845067385444745,-0.29672826086956494,0.6254583333333332
2.395,-3.285608247422681,-2.312961165048544,-0.382867924528302,-0.2941141304347825,0.6260763888888887
2.396,-3.2869123711340213,-2.313639389736477,-0.38122911051212993,-0.2915000000000001,0.6266944444444442
2.397,-3.2882164948453614,-2.314317614424411,-0.37959029649595744,-0.28888586956521767,0.6273124999999997
2.398,-3.289520618556702,-2.3149958391123446,-0.3779514824797845,-0.28627173913043436,0.6279305555555554
2.399,-3.290824742268042,-2.3156740638002775,-0.376312668463612,-0.28365760869565193,0.6285486111111109
2.4,-3.292128865979382,-2.3163522884882113,-0.37467385444743995,-0.2810434782608695,0.6291666666666664
2.401,-3.293432989690722,-2.317030513176144,-0.37303504043126745,-0.2784293478260871,0.6297847222222219
2.402,-3.294737113402063,-2.317708737864078,-0.3713962264150945,-0.27581521739130377,0.6304027777777776
2.403,-3.296041237113403,-2.3183869625520117,-0.369757412398922,-0.27320108695652134,0.6310208333333331
2.404,-3.297345360824743,-2.3190651872399446,-0.36811859838274996,-0.2705869565217389,0.6316388888888886
2.405,-3.298649484536083,-2.3197434119278784,-0.36647978436657747,-0.2679728260869565,0.6322569444444441
2.406,-3.2999536082474235,-2.3204216366158117,-0.3648409703504045,-0.2653586956521732,0.6328749999999999
2.407,-3.3012577319587635,-2.321099861303745,-0.36320215633423203,-0.26274456521739076,0.6334930555555554
2.408,-3.3025618556701035,-2.321778085991679,-0.36156334231806,-0.26013043478260833,0.6341111111111108
2.409,-3.3038659793814436,-2.3224563106796117,-0.3599245283018875,-0.2575163043478259,0.6347291666666663
2.41,-3.3051701030927845,-2.3231345353675454,-0.35828571428571454,-0.2549021739130426,0.6353472222222221
2.411,-3.3064742268041245,-2.3238127600554788,-0.35664690026954204,-0.25228804347826017,0.6359652777777776
2.412,-3.3077783505154645,-2.324490984743412,-0.35500808625336955,-0.24967391304347863,0.6365833333333331
2.413,-3.3090824742268046,-2.3251692094313454,-0.3533692722371975,-0.2470597826086962,0.6372013888888886
2.414,-3.310386597938145,-2.325847434119279,-0.35173045822102456,-0.244445652173912,0.6378194444444443
2.415,-3.311690721649485,-2.3265256588072125,-0.35009164420485206,-0.24183152173913047,0.6384374999999998
2.416,-3.312994845360825,-2.327203883495146,-0.34845283018867956,-0.23921739130434805,0.6390555555555553
2.417,-3.3142989690721656,-2.327882108183079,-0.3468140161725075,-0.23660326086956562,0.6396736111111108
2.418,-3.315603092783506,-2.328560332871013,-0.3451752021563341,-0.2339891304347823,0.6402916666666665
2.419,-3.316907216494846,-2.3292385575589463,-0.3435363881401621,-0.2313749999999999,0.640909722222222
2.42,-3.318211340206186,-2.3299167822468796,-0.3418975741239896,-0.22876086956521746,0.6415277777777775
2.421,-3.319515463917526,-2.330595006934813,-0.3402587601078175,-0.22614673913043504,0.642145833333333
2.422,-3.3208195876288666,-2.3312732316227467,-0.33861994609164414,-0.22353260869565172,0.6427638888888887
2.423,-3.322123711340207,-2.33195145631068,-0.3369811320754721,-0.2209184782608693,0.6433819444444442
2.424,-3.323427835051547,-2.3326296809986133,-0.3353423180592996,-0.21830434782608688,0.6439999999999997
2.425,-3.324731958762887,-2.3333079056865467,-0.3337035040431271,-0.21569021739130445,0.6446180555555552
2.426,-3.3260360824742277,-2.3339861303744804,-0.33206469002695416,-0.21307608695652114,0.6452361111111109
2.427,-3.3273402061855677,-2.3346643550624133,-0.3304258760107821,-0.2104619565217387,0.6458541666666664
2.428,-3.3286443298969077,-2.335342579750347,-0.3287870619946096,-0.2078478260869563,0.6464722222222219
2.429,-3.3299484536082478,-2.3360208044382804,-0.3271482479784371,-0.20523369565217386,0.6470902777777774
2.43,-3.3312525773195887,-2.3366990291262137,-0.32550943396226417,-0.20261956521739055,0.6477083333333331
2.431,-3.3325567010309287,-2.3373772538141475,-0.3238706199460917,-0.20000543478260813,0.6483263888888886
2.432,-3.3338608247422687,-2.3380554785020804,-0.3222318059299196,-0.1973913043478257,0.6489444444444441
2.433,-3.335164948453609,-2.338733703190014,-0.3205929919137471,-0.19477717391304328,0.6495624999999996
2.434,-3.3364690721649493,-2.339411927877948,-0.3189541778975742,-0.19216304347825997,0.6501805555555553
2.435,-3.3377731958762893,-2.340090152565881,-0.3173153638814017,-0.18954891304347754,0.6507986111111108
2.436,-3.3390773195876293,-2.3407683772538146,-0.31567654986522964,-0.18693478260869512,0.6514166666666663
2.437,-3.3403814432989694,-2.3414466019417475,-0.31403773584905714,-0.18432065217391358,0.6520347222222218
2.438,-3.3416855670103103,-2.3421248266296812,-0.3123989218328842,-0.18170652173912938,0.6526527777777775
2.439,-3.3429896907216503,-2.342803051317615,-0.3107601078167117,-0.17909239130434784,0.653270833333333
2.44,-3.3442938144329903,-2.343481276005548,-0.30912129380053965,-0.17647826086956542,0.6538888888888885
2.441,-3.3455979381443304,-2.3441595006934817,-0.30748247978436716,-0.173864130434783,0.654506944444444
2.442,-3.346902061855671,-2.3448377253814154,-0.3058436657681938,-0.17124999999999968,0.6551249999999997
2.443,-3.348206185567011,-2.3455159500693483,-0.30420485175202217,-0.16863586956521726,0.6557430555555552
2.444,-3.349510309278351,-2.346194174757282,-0.30256603773584967,-0.16602173913043483,0.6563611111111107
2.445,-3.3508144329896914,-2.346872399445215,-0.3009272237196772,-0.1634076086956524,0.6569791666666662
2.446,-3.352118556701032,-2.3475506241331487,-0.2992884097035038,-0.1607934782608691,0.6575972222222219
2.447,-3.353422680412372,-2.348228848821082,-0.2976495956873322,-0.15817934782608667,0.6582152777777774
2.448,-3.354726804123712,-2.3489070735090154,-0.2960107816711597,-0.15556521739130424,0.6588333333333329
2.449,-3.356030927835052,-2.349585298196949,-0.2943719676549872,-0.15295108695652182,0.6594513888888884
2.45,-3.3573350515463924,-2.3502635228848825,-0.2927331536388138,-0.1503369565217385,0.6600694444444442
2.451,-3.358639175257733,-2.350941747572816,-0.2910943396226413,-0.14772282608695608,0.6606874999999997
2.452,-3.359943298969073,-2.351619972260749,-0.2894555256064697,-0.14510869565217366,0.6613055555555551
2.453,-3.361247422680413,-2.3522981969486825,-0.2878167115902972,-0.14249456521739123,0.6619236111111106
2.454,-3.3625515463917535,-2.3529764216366162,-0.2861778975741238,-0.13988043478260792,0.6625416666666666
2.455,-3.3638556701030935,-2.3536546463245496,-0.2845390835579513,-0.1372663043478255,0.6631597222222219
2.456,-3.3651597938144335,-2.354332871012483,-0.2829002695417797,-0.13465217391304307,0.6637777777777774
2.457,-3.3664639175257736,-2.3550110957004162,-0.2812614555256072,-0.13203804347826065,0.6643958333333329
2.458,-3.3677680412371145,-2.35568932038835,-0.27962264150943383,-0.12942391304347733,0.6650138888888888
2.459,-3.3690721649484545,-2.3563675450762833,-0.27798382749326134,-0.1268097826086949,0.6656319444444443
2.46,-3.3703762886597946,-2.3570457697642166,-0.27634501347708973,-0.12419565217391249,0.6662499999999998
2.461,-3.3716804123711346,-2.35772399445215,-0.27470619946091723,-0.12158152173913095,0.6668680555555551
2.462,-3.372984536082475,-2.3584022191400837,-0.27306738544474385,-0.11896739130434675,0.667486111111111
2.463,-3.374288659793815,-2.359080443828017,-0.27142857142857135,-0.11635326086956432,0.6681041666666665
2.464,-3.375592783505155,-2.3597586685159504,-0.26978975741239886,-0.11373913043478279,0.668722222222222
2.465,-3.376896907216495,-2.3604368932038837,-0.26815094339622725,-0.11112500000000036,0.6693402777777775
2.466,-3.378201030927836,-2.361115117891817,-0.26651212938005386,-0.10851086956521705,0.6699583333333332
2.467,-3.379505154639176,-2.361793342579751,-0.26487331536388137,-0.10589673913043463,0.6705763888888887
2.468,-3.380809278350516,-2.362471567267684,-0.26323450134770887,-0.1032826086956522,0.6711944444444442
2.469,-3.382113402061856,-2.3631497919556175,-0.26159568733153726,-0.10066847826086978,0.6718124999999997
2.47,-3.3834175257731967,-2.3638280166435512,-0.2599568733153639,-0.09805434782608646,0.6724305555555554
2.471,-3.3847216494845367,-2.364506241331484,-0.2583180592991914,-0.09544021739130404,0.6730486111111109
2.472,-3.3860257731958767,-2.365184466019418,-0.2566792452830189,-0.09282608695652161,0.6736666666666664
2.473,-3.387329896907217,-2.365862690707351,-0.2550404312668473,-0.09021195652173919,0.6742847222222219
2.474,-3.3886340206185577,-2.3665409153952846,-0.2534016172506739,-0.08759782608695588,0.6749027777777776
2.475,-3.3899381443298977,-2.3672191400832183,-0.2517628032345014,-0.08498369565217345,0.6755208333333331
2.476,-3.3912422680412377,-2.367897364771151,-0.2501239892183289,-0.08236956521739103,0.6761388888888886
2.477,-3.3925463917525778,-2.368575589459085,-0.2484851752021573,-0.0797554347826086,0.6767569444444441
2.478,-3.3938505154639182,-2.3692538141470187,-0.2468463611859839,-0.07714130434782529,0.6773749999999998
2.479,-3.3951546391752587,-2.3699320388349516,-0.2452075471698114,-0.07452717391304287,0.6779930555555553
2.48,-3.3964587628865988,-2.3706102635228854,-0.24356873315363892,-0.07191304347826044,0.6786111111111108
2.481,-3.397762886597939,-2.3712884882108183,-0.24192991913746642,-0.06929891304347802,0.6792291666666663
2.482,-3.3990670103092793,-2.371966712898752,-0.24029110512129392,-0.0666847826086947,0.679847222222222
2.483,-3.4003711340206193,-2.372644937586686,-0.23865229110512143,-0.06407065217391228,0.6804652777777775
2.484,-3.4016752577319593,-2.3733231622746187,-0.23701347708894893,-0.061456521739129855,0.681083333333333
2.485,-3.4029793814432994,-2.3740013869625525,-0.23537466307277644,-0.05884239130434743,0.6817013888888885
2.486,-3.4042835051546403,-2.374679611650486,-0.23373584905660394,-0.05622826086956412,0.6823194444444443
2.487,-3.4055876288659803,-2.375357836338419,-0.23209703504043144,-0.05361413043478169,0.6829374999999998
2.488,-3.4068917525773204,-2.376036061026353,-0.23045822102425895,-0.051000000000000156,0.6835555555555552
2.489,-3.4081958762886604,-2.376714285714286,-0.22881940700808645,-0.04838586956521773,0.6841736111111107
2.49,-3.409500000000001,-2.3773925104022195,-0.22718059299191395,-0.04577173913043353,0.6847916666666665
2.491,-3.410804123711341,-2.378070735090153,-0.22554177897574146,-0.043157608695651994,0.685409722222222
2.492,-3.412108247422681,-2.378748959778086,-0.22390296495956896,-0.04054347826086957,0.6860277777777775
2.493,-3.413412371134021,-2.37942718446602,-0.22226415094339647,-0.037929347826087145,0.686645833333333
2.494,-3.414716494845362,-2.3801054091539533,-0.22062533692722397,-0.03531521739130383,0.6872638888888887
2.495,-3.416020618556702,-2.3807836338418866,-0.21898652291105147,-0.03270108695652141,0.6878819444444442
2.496,-3.417324742268042,-2.38146185852982,-0.21734770889487898,-0.030086956521738983,0.6884999999999997
2.497,-3.418628865979382,-2.3821400832177533,-0.21570889487870648,-0.02747282608695656,0.6891180555555552
2.498,-3.4199329896907225,-2.382818307905687,-0.21407008086253398,-0.024858695652173246,0.6897361111111109
2.499,-3.4212371134020625,-2.3834965325936204,-0.2124312668463615,-0.02224456521739082,0.6903541666666664
2.5,-3.422541237113403,-2.3841747572815537,-0.210792452830189,-0.019630434782608397,0.6909722222222219
2.501,-3.423845360824743,-2.384852981969487,-0.2091536388140165,-0.017016304347825972,0.6915902777777774
2.502,-3.425149484536083,-2.3855312066574204,-0.207514824797844,-0.014402173913043548,0.6922083333333329
2.503,-3.4264536082474235,-2.386209431345354,-0.2058760107816715,-0.011788043478260235,0.6928263888888886
2.504,-3.4277577319587635,-2.3868876560332875,-0.204237196765499,-0.00917391304347781,0.6934444444444441
2.505,-3.4290618556701036,-2.387565880721221,-0.2025983827493265,-0.006559782608695386,0.6940624999999996
2.506,-3.4303659793814436,-2.388244105409154,-0.20095956873315401,-0.003945652173912961,0.6946805555555551
2.507,-3.4316701030927845,-2.3889223300970874,-0.19932075471698152,-0.0013315217391296486,0.6952986111111108
2.508,-3.4329742268041246,-2.389600554785021,-0.19768194070080902,0.001282608695652776,0.6959166666666663
2.509,-3.4342783505154646,-2.3902787794729545,-0.19604312668463653,0.0038967391304352006,0.6965347222222218
2.51,-3.4355824742268046,-2.390957004160888,-0.19440431266846403,0.006510869565216737,0.6971527777777773
2.511,-3.436886597938145,-2.3916352288488216,-0.19276549865229153,0.009125000000000938,0.697770833333333
2.512,-3.438190721649485,-2.3923134535367545,-0.19112668463611904,0.011739130434783362,0.6983888888888885
2.513,-3.439494845360825,-2.3929916782246883,-0.18948787061994654,0.014353260869564899,0.699006944444444
2.514,-3.440798969072165,-2.3936699029126216,-0.18784905660377405,0.016967391304347323,0.6996249999999995
2.515,-3.442103092783506,-2.394348127600555,-0.18621024258760155,0.019581521739130636,0.7002430555555552
2.516,-3.443407216494846,-2.3950263522884887,-0.18457142857142905,0.02219565217391306,0.7008611111111107
2.517,-3.444711340206186,-2.3957045769764216,-0.18293261455525656,0.024809782608695485,0.7014791666666662
2.518,-3.4460154639175262,-2.3963828016643554,-0.18129380053908406,0.02742391304347791,0.7020972222222217
2.519,-3.4473195876288667,-2.397061026352289,-0.17965498652291156,0.030038043478261223,0.7027152777777774
2.52,-3.4486237113402067,-2.397739251040222,-0.17801617250673907,0.03265217391304365,0.7033333333333329
2.521,-3.4499278350515468,-2.398417475728156,-0.17637735849056657,0.03526630434782607,0.7039513888888884
2.522,-3.4512319587628872,-2.3990957004160887,-0.17473854447439408,0.037880434782608496,0.7045694444444439
2.523,-3.4525360824742277,-2.3997739251040224,-0.1730997304582207,0.04049456521739181,0.7051874999999996
2.524,-3.4538402061855678,-2.400452149791956,-0.17146091644204908,0.043108695652174234,0.7058055555555551
2.525,-3.455144329896908,-2.401130374479889,-0.1698221024258766,0.04572282608695666,0.7064236111111106
2.526,-3.456448453608248,-2.401808599167823,-0.1681832884097041,0.04833695652173908,0.7070416666666661
2.527,-3.4577525773195883,-2.4024868238557566,-0.1665444743935307,0.050951086956522396,0.7076597222222218
2.528,-3.4590567010309288,-2.4031650485436895,-0.1649056603773591,0.05356521739130482,0.7082777777777773
2.529,-3.460360824742269,-2.4038432732316233,-0.1632668463611866,0.056179347826087245,0.7088958333333328
2.53,-3.461664948453609,-2.404521497919556,-0.1616280323450141,0.05879347826086967,0.7095138888888883
2.531,-3.4629690721649493,-2.40519972260749,-0.15998921832884072,0.06140760869565298,0.710131944444444
2.532,-3.4642731958762893,-2.4058779472954233,-0.1583504043126691,0.0640217391304354,0.7107499999999995
2.533,-3.4655773195876294,-2.4065561719833566,-0.15671159029649662,0.06663586956521783,0.711368055555555
2.534,-3.4668814432989694,-2.4072343966712904,-0.15507277628032412,0.06925000000000026,0.7119861111111105
2.535,-3.4681855670103103,-2.4079126213592237,-0.15343396226415074,0.07186413043478357,0.7126041666666663
2.536,-3.4694896907216504,-2.408590846047157,-0.15179514824797913,0.074478260869566,0.7132222222222218
2.537,-3.4707938144329904,-2.4092690707350903,-0.15015633423180663,0.07709239130434753,0.7138402777777773
2.538,-3.4720979381443304,-2.4099472954230237,-0.14851752021563414,0.07970652173912995,0.7144583333333328
2.539,-3.473402061855671,-2.4106255201109574,-0.14687870619946075,0.08232065217391416,0.7150763888888887
2.54,-3.474706185567011,-2.4113037447988908,-0.14523989218328826,0.08493478260869569,0.715694444444444
2.541,-3.476010309278351,-2.411981969486824,-0.14360107816711665,0.08754891304347812,0.7163124999999995
2.542,-3.477314432989691,-2.4126601941747574,-0.14196226415094415,0.09016304347826054,0.716930555555555
2.543,-3.478618556701032,-2.413338418862691,-0.14032345013477077,0.09277717391304385,0.7175486111111109
2.544,-3.479922680412372,-2.4140166435506245,-0.13868463611859827,0.09539130434782628,0.7181666666666664
2.545,-3.481226804123712,-2.414694868238558,-0.13704582210242666,0.0980054347826087,0.7187847222222219
2.546,-3.482530927835052,-2.415373092926491,-0.13540700808625417,0.10061956521739113,0.7194027777777772
2.547,-3.4838350515463925,-2.416051317614425,-0.13376819407008078,0.10323369565217444,0.7200208333333331
2.548,-3.4851391752577325,-2.4167295423023583,-0.13212938005390829,0.10584782608695686,0.7206388888888886
2.549,-3.4864432989690726,-2.4174077669902916,-0.13049056603773668,0.10846195652173929,0.7212569444444441
2.55,-3.487747422680413,-2.418085991678225,-0.12885175202156418,0.11107608695652171,0.7218749999999996
2.551,-3.4890515463917535,-2.4187642163661582,-0.1272129380053908,0.11369021739130503,0.7224930555555553
2.552,-3.4903556701030936,-2.419442441054092,-0.1255741239892183,0.11630434782608745,0.7231111111111108
2.553,-3.4916597938144336,-2.4201206657420253,-0.1239353099730458,0.11891847826086988,0.7237291666666663
2.554,-3.4929639175257736,-2.4207988904299587,-0.1222964959568742,0.1215326086956523,0.7243472222222218
2.555,-3.494268041237114,-2.4214771151178924,-0.12065768194070081,0.12414673913043561,0.7249652777777775
2.556,-3.4955721649484546,-2.4221553398058253,-0.11901886792452832,0.12676086956521804,0.725583333333333
2.557,-3.4968762886597946,-2.422833564493759,-0.11738005390835582,0.12937500000000046,0.7262013888888885
2.558,-3.4981804123711346,-2.423511789181692,-0.11574123989218421,0.1319891304347829,0.726819444444444
2.559,-3.499484536082475,-2.4241900138696257,-0.11410242587601083,0.1346032608695662,0.7274374999999997
2.56,-3.500788659793815,-2.4248682385575595,-0.11246361185983833,0.13721739130434862,0.7280555555555552
2.561,-3.502092783505155,-2.4255464632454924,-0.11082479784366583,0.13983152173913105,0.7286736111111107
2.562,-3.503396907216495,-2.426224687933426,-0.10918598382749423,0.14244565217391258,0.7292916666666662
2.563,-3.504701030927836,-2.42690291262136,-0.10754716981132084,0.14505978260869679,0.729909722222222
2.564,-3.506005154639176,-2.427581137309293,-0.10590835579514835,0.14767391304347832,0.7305277777777774
2.565,-3.507309278350516,-2.4282593619972266,-0.10426954177897585,0.15028804347826075,0.7311458333333329
2.566,-3.5086134020618562,-2.4289375866851595,-0.10263072776280424,0.15290217391304317,0.7317638888888884
2.567,-3.5099175257731967,-2.4296158113730932,-0.10099191374663086,0.15551630434782648,0.7323819444444442
2.568,-3.5112216494845367,-2.430294036061027,-0.09935309973045836,0.1581304347826089,0.7329999999999997
2.569,-3.5125257731958768,-2.43097226074896,-0.09771428571428586,0.16074456521739133,0.7336180555555551
2.57,-3.513829896907217,-2.4316504854368937,-0.09607547169811337,0.16335869565217376,0.7342361111111106
2.571,-3.5151340206185577,-2.432328710124827,-0.09443665768194087,0.16597282608695707,0.7348541666666664
2.572,-3.5164381443298978,-2.4330069348127603,-0.09279784366576838,0.1685869565217395,0.7354722222222219
2.573,-3.517742268041238,-2.433685159500694,-0.09115902964959588,0.17120108695652192,0.7360902777777774
2.574,-3.519046391752578,-2.434363384188627,-0.08952021563342338,0.17381521739130434,0.7367083333333329
2.575,-3.5203505154639183,-2.4350416088765607,-0.08788140161725089,0.17642934782608766,0.7373263888888886
2.576,-3.5216546391752583,-2.435719833564494,-0.08624258760107839,0.17904347826087008,0.7379444444444441
2.577,-3.5229587628865984,-2.4363980582524274,-0.0846037735849059,0.1816576086956525,0.7385624999999996
2.578,-3.524262886597939,-2.4370762829403607,-0.0829649595687334,0.18427173913043493,0.7391805555555551
2.579,-3.5255670103092793,-2.4377545076282945,-0.0813261455525609,0.18688586956521824,0.7397986111111108
2.58,-3.5268711340206194,-2.438432732316228,-0.0796873315363884,0.18950000000000067,0.7404166666666663
2.581,-3.5281752577319594,-2.439110957004161,-0.07804851752021591,0.1921141304347831,0.7410347222222218
2.582,-3.5294793814432994,-2.4397891816920945,-0.07640970350404341,0.19472826086956552,0.7416527777777773
2.583,-3.53078350515464,-2.4404674063800282,-0.07477088948787092,0.19734239130434883,0.742270833333333
2.584,-3.5320876288659804,-2.4411456310679616,-0.07313207547169842,0.19995652173913125,0.7428888888888885
2.585,-3.5333917525773204,-2.441823855755895,-0.07149326145552592,0.20257065217391368,0.743506944444444
2.586,-3.5346958762886604,-2.442502080443828,-0.06985444743935343,0.20518478260869522,0.7441249999999995
2.587,-3.536000000000001,-2.443180305131762,-0.06821563342318093,0.20779891304347942,0.7447430555555552
2.588,-3.537304123711341,-2.4438585298196953,-0.06657681940700844,0.21041304347826184,0.7453611111111107
2.589,-3.538608247422681,-2.4445367545076286,-0.06493800539083594,0.21302717391304338,0.7459791666666662
2.59,-3.539912371134021,-2.445214979195562,-0.06329919137466344,0.2156413043478258,0.7465972222222217
2.591,-3.541216494845362,-2.4458932038834957,-0.06166037735849095,0.21825543478260911,0.7472152777777774
2.592,-3.542520618556702,-2.4465714285714286,-0.06002156334231845,0.22086956521739154,0.7478333333333329
2.593,-3.543824742268042,-2.4472496532593624,-0.058382749326145955,0.22348369565217396,0.7484513888888884
2.594,-3.545128865979382,-2.4479278779472957,-0.05674393530997346,0.2260978260869564,0.7490694444444439
2.595,-3.5464329896907225,-2.448606102635229,-0.055105121293800075,0.2287119565217397,0.7496874999999996
2.596,-3.5477371134020625,-2.449284327323163,-0.053466307277628466,0.23132608695652213,0.7503055555555551
2.597,-3.5490412371134026,-2.4499625520110957,-0.05182749326145597,0.23394021739130455,0.7509236111111106
2.598,-3.5503453608247426,-2.4506407766990295,-0.050188679245283474,0.23655434782608697,0.7515416666666661
2.599,-3.5516494845360835,-2.4513190013869632,-0.04854986522911009,0.2391684782608703,0.7521597222222218
2.6,-3.5529536082474236,-2.451997226074896,-0.04691105121293848,0.2417826086956527,0.7527777777777773
2.601,-3.5542577319587636,-2.45267545076283,-0.045272237196765985,0.24439673913043514,0.7533958333333328
2.602,-3.5555618556701036,-2.4533536754507628,-0.04363342318059349,0.24701086956521756,0.7540138888888883
2.603,-3.556865979381444,-2.4540319001386965,-0.041994609164420105,0.24962500000000087,0.754631944444444
2.604,-3.558170103092784,-2.4547101248266303,-0.0403557951482485,0.2522391304347833,0.7552499999999995
2.605,-3.5594742268041246,-2.455388349514563,-0.038716981132076,0.2548532608695657,0.755868055555555
2.606,-3.5607783505154647,-2.456066574202497,-0.037078167115903504,0.25746739130434815,0.7564861111111105
2.607,-3.562082474226805,-2.4567447988904307,-0.03543935309973012,0.26008152173913146,0.7571041666666662
2.608,-3.563386597938145,-2.4574230235783636,-0.03380053908355851,0.2626956521739139,0.7577222222222217
2.609,-3.564690721649485,-2.4581012482662974,-0.032161725067386016,0.2653097826086963,0.7583402777777772
2.61,-3.5659948453608252,-2.4587794729542303,-0.03052291105121352,0.26792391304347873,0.7589583333333327
2.611,-3.567298969072166,-2.459457697642164,-0.028884097035040135,0.27053804347826205,0.7595763888888885
2.612,-3.568603092783506,-2.4601359223300974,-0.02724528301886764,0.27315217391304447,0.760194444444444
2.613,-3.569907216494846,-2.4608141470180307,-0.02560646900269603,0.275766304347826,0.7608124999999994
2.614,-3.5712113402061862,-2.4614923717059645,-0.023967654986523534,0.27838043478260843,0.7614305555555549
2.615,-3.5725154639175267,-2.462170596393898,-0.02232884097035015,0.28099456521739263,0.7620486111111107
2.616,-3.5738195876288668,-2.462848821081831,-0.020690026954177654,0.28360869565217417,0.7626666666666662
2.617,-3.575123711340207,-2.4635270457697644,-0.019051212938006046,0.2862228260869566,0.7632847222222217
2.618,-3.576427835051547,-2.4642052704576978,-0.01741239892183355,0.288836956521739,0.7639027777777772
2.619,-3.5777319587628877,-2.4648834951456315,-0.015773584905660165,0.29145108695652233,0.7645208333333331
2.62,-3.5790360824742278,-2.465561719833565,-0.014134770889487669,0.29406521739130476,0.7651388888888884
2.621,-3.580340206185568,-2.466239944521498,-0.01249595687331606,0.2966793478260872,0.7657569444444439
2.622,-3.581644329896908,-2.4669181692094315,-0.010857142857143565,0.2992934782608696,0.7663749999999994
